date,Plate.SN,DIV,well,trt,dose,units,meanfiringrate,burst.per.min,mean.isis,per.spikes.in.burst,mean.dur,mean.IBIs,nAE,nABE,ns.n,ns.peak.m,ns.durn.m,ns.percent.of.spikes.in.ns,ns.mean.insis,ns.durn.sd,ns.mean.spikes.in.ns,r,mi,cv.time,cv.network,file.name
20150805,MW1040-11,12,C2,Acetaminophen,30,uM,180.1581055,8.11125,0.017963567,89.190625,0.35575,8.074125,16,16,129,15.76744186,0.186802366,24.63372926,6.824609375,0.078167532,82.63565891,0.524502763,0.031318229,0.242058075,2.504755225,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,C3,Acetaminophen,0,uM,111.5028548,5.1525,0.017635341,84.20125,0.282625,18.9655,16,16,103,14.69902913,0.172026776,32.22939925,8.563235294,0.076799464,83.80582524,0.434376414,0.01978076,0.256082284,2.499323623,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,C4,Acetaminophen,0.03,uM,128.6438393,6.02,0.022812353,69.251,0.3132,13.249,15,15,252,11.73015873,0.137391975,26.24370386,3.534462151,0.08151078,30.18650794,0.287661954,0.013705901,0.203737851,2.663690191,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,C5,Acetaminophen,0.1,uM,121.9358218,7.38,0.014791656,83.22213333,0.182066667,9.260066667,16,15,165,14.78787879,0.136766136,39.06927515,5.385365854,0.054436475,69.35151515,0.500332136,0.024473664,0.171750181,2.472343553,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,C6,Acetaminophen,0.3,uM,94.70769306,3.636,0.012043822,75.30457143,0.159571429,19.37628571,15,14,84,14.1547619,0.139069338,33.53909465,10.37349398,0.052150664,85.38095238,0.414117897,0.020288387,0.483196917,2.980714102,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,C7,Acetaminophen,1,uM,63.551451,3.456,0.015904772,72.57584615,0.179153846,18.64546154,15,13,145,10.93793103,0.123690912,31.6511207,6.113541667,0.061650608,31.35862069,0.327271103,0.010953975,0.406714412,2.695481961,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,C8,Acetaminophen,3,uM,151.1989202,7.4175,0.010140375,89.2005625,0.1598125,8.2445625,16,16,136,15.94117647,0.134979214,43.1741836,6.525555556,0.042280033,115.2941176,0.72039593,0.039531681,0.153528449,2.242528731,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,D1,Methotrexate,10,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,D2,Methotrexate,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,D3,Methotrexate,0,uM,124.7293257,5.085,0.015699335,81.305375,0.2578125,15.573375,16,16,93,15.19354839,0.169804042,27.03604806,9.5875,0.065962396,87.09677419,0.472905461,0.023686189,0.318178375,2.620490115,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,D4,Methotrexate,0.03,uM,87.26612058,4.525,0.037422567,54.85341667,0.331833333,20.3455,12,12,72,10.55555556,0.180887208,15.90289662,11.21971831,0.041928514,34.84722222,0.129362566,0.004063967,0.86176198,2.886654013,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,D5,Methotrexate,0.1,uM,155.4703585,1.605,0.074298963,83.711,7.1905,12.5115,4,2,3,9.333333333,0.082301587,0.503144654,249.8,0.014114717,16,0.051007932,5.08E-06,1.293142874,3.162042517,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,D6,Methotrexate,0.3,uM,70.80762258,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,0.097776241,0.71417068,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,D7,Methotrexate,1,uM,25.5786708,0.12,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,0.153349339,0.722037662,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,D8,Methotrexate,3,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,E1,Tebuconazole,10,uM,34.81263756,1.98375,0.014713173,91.9495,0.204,27.45457143,16,14,35,15.8,0.190540707,38.14876824,25.63235294,0.023506905,91.14285714,0.468727495,0.009219658,0.313481632,2.36407554,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,E2,Tebuconazole,30,uM,21.64306368,1.77,0.032400304,65.02090909,0.205181818,44.03509091,12,11,40,13.875,0.121475549,29.53494035,22.25512821,0.034550601,30.325,0.209230799,0.00140655,0.350681424,2.835760321,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,E3,Tebuconazole,0,uM,115.4037686,6.84,0.013465242,89.0206875,0.1765625,10.7194375,16,16,139,14.79136691,0.178179614,32.30880231,6.40615942,0.065424901,64.43165468,0.502334698,0.023658245,0.216731029,2.450734323,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,E4,Tebuconazole,0.03,uM,121.2544455,5.284,0.025757716,68.30106667,0.355,18.81553333,15,15,132,9.962121212,0.185857308,17.21767115,6.638167939,0.087625517,35.66666667,0.239937707,0.011278964,0.258803366,1.816567991,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,E5,Tebuconazole,0.1,uM,98.75098818,3.5475,0.010739257,97.30025,0.2663125,16.87275,16,16,59,15.69491525,0.225777255,21.8381113,15.275,0.089973677,87.79661017,0.662057111,0.026255531,0.491793852,2.516019983,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,E6,Tebuconazole,0.3,uM,75.4370955,3.2175,0.020611613,88.6073125,0.379625,22.9544375,16,16,46,15.95652174,0.158469622,25.54635762,19.67444444,0.068262452,100.6304348,0.544653223,0.015062789,0.635401974,2.915621825,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,E7,Tebuconazole,1,uM,86.81094456,4.24125,0.018738182,79.393125,0.285625,17.99025,16,16,130,13.32307692,0.14788581,29.34970267,6.826744186,0.083462744,47.07692308,0.40113338,0.014792191,0.3197559,2.522242364,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,E8,Tebuconazole,3,uM,76.17398106,2.805,0.01735471,84.4564375,0.3315625,25.56075,16,16,56,12.46428571,0.152551634,23.09121714,15.60090909,0.062266928,75.44642857,0.471180653,0.012719354,0.331394157,2.40330094,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,F1,Thalidomide,10,uM,167.3049344,6.476,0.012037018,83.06253333,0.251733333,10.15393333,15,15,158,15.0443038,0.145136934,42.85903621,5.636942675,0.089203191,102.335443,0.606461263,0.038781185,0.346739761,0.54783697,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,F2,Thalidomide,30,uM,168.1181452,6.31875,0.014211402,78.0049375,0.26175,10.3011875,16,16,194,15.39690722,0.121848259,42.73191026,4.596891192,0.059140695,88.94845361,0.598067288,0.036068165,0.179149585,2.537775882,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,F3,Thalidomide,0,uM,159.6918383,8.30625,0.022452444,86.4539375,0.3271875,7.145875,16,16,249,15.10843373,0.110341742,42.05641587,3.54233871,0.051484001,64.78714859,0.609983181,0.033944714,0.247677961,2.38399927,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,F4,Thalidomide,0.03,uM,150.8450487,6.465,0.009255553,86.827375,0.1733125,10.487875,16,16,122,15.80327869,0.138003872,47.36290122,7.166115702,0.074724464,140.6639344,0.701897046,0.040241488,0.336243869,2.74573769,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,F5,Thalidomide,0.1,uM,82.78513488,4.2525,0.010745877,66.649375,0.1345,20.653375,16,16,150,14.97333333,0.109998566,50.03771687,5.970805369,0.050208602,66.33333333,0.589771039,0.021360337,0.516144154,2.548145435,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,F6,Thalidomide,0.3,uM,171.9399583,7.3575,0.012280943,87.0254375,0.2309375,8.1735,16,16,170,15.72352941,0.14577966,30.90556901,5.195266272,0.087041484,75.08235294,0.605836151,0.037047115,0.309188631,2.67796153,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,F7,Thalidomide,1,uM,196.8233755,8.57625,0.006553913,84.5400625,0.117625,7.3204375,16,16,163,15.99386503,0.134880273,47.84356029,5.445061728,0.108255939,138.7668712,0.767807967,0.051757062,0.233499022,2.539114274,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,12,F8,Thalidomide,3,uM,141.0240714,6.93375,0.009722404,76.0611875,0.1336875,10.5428125,16,16,176,15.73863636,0.124449966,50.86497018,5.004571429,0.066653962,97.89772727,0.674645627,0.035639062,0.28655427,2.383182781,ON_20150805_MW1040-11_12_00_000.h5
20150805,MW1040-11,5,A1,Hexachlorophene,10,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,A2,Hexachlorophene,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,A3,Hexachlorophene,0,uM,35.3367972,0.573333333,0.049132059,59.043,0.437571429,92.12814286,9,7,10,11.4,0.108383929,8.329905389,89.35,0.021677393,40.5,0.146193937,0.000144785,0.804610582,2.035618141,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,A4,Hexachlorophene,0.03,uM,31.89418026,0.91,0.061311635,47.279,0.66275,55.0755,6,4,11,8.636363636,0.117188853,7.926829268,76.045,0.031440269,21.27272727,0.0676988,0.0003754,0.963051607,2.273223046,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,A5,Hexachlorophene,0.1,uM,10.1723778,0.3,0.040708923,57.031,0.331,107.827,3,1,5,8.8,0.086107143,13.90070922,153.6625,0.006480938,19.6,0.099840292,0,1.076575783,2.502505406,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,A6,Hexachlorophene,0.3,uM,18.52350024,1.29,0.047095469,65.034,0.347333333,63.054,2,3,10,9.5,0.116896825,20.57264051,72.65,0.024275064,19.4,0.140195315,0,0.995370524,3.307582129,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,A7,Hexachlorophene,1,uM,15.88045884,0.08,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,0.0120081,0,1.308133679,2.49607023,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,A8,Hexachlorophene,3,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,B1,Hydroxyurea,10,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,B2,Hydroxyurea,30,uM,12.9264714,0.78,0.035036911,68.73366667,0.236,66.65766667,7,3,9,6.555555556,0.136388889,10.35883548,98.45,0.020783273,17,0.089683489,0,0.70428281,2.288499966,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,B3,Hydroxyurea,0,uM,79.62439848,0.702857143,0.039599455,54.549,0.422,80.948375,7,8,10,12.5,0.135265873,4.384854414,90.14444444,0.019815861,38.1,0.126631338,5.12E-05,0.926277561,2.682165876,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,B4,Hydroxyurea,0.03,uM,14.75883204,0.36,0.038078789,54.1575,0.3205,87.67,6,2,2,6,0.0775,1.586157174,750.15,0.003535534,11,0.025853909,7.19E-06,1.406841118,2.352731378,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,B5,Hydroxyurea,0.1,uM,22.35955914,1.208571429,0.07877639,44.1205,0.5055,47.5875,7,2,11,10.72727273,0.097678653,7.931446792,77.555,0.019072324,18.09090909,0.121480114,1.50E-05,0.457780013,2.297095395,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,B6,Hydroxyurea,0.3,uM,29.23448106,0.5625,0.03066339,80.386,0.515666667,83.73583333,8,6,12,10.83333333,0.134098049,10.85899514,76.66363636,0.01709372,33.5,0.15788696,0.000857261,0.563053515,2.135839332,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,B7,Hydroxyurea,1,uM,7.06291734,0.36,NA,0,NA,NA,1,0,5,6.2,0.081964286,15.46052632,164.0375,0.023307201,9.4,0.096717597,0,1.716333651,4.299939232,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,B8,Hydroxyurea,3,uM,41.8000329,0.86,0.049704503,35.2065,0.53,50.085,3,2,5,6.2,0.091083333,4.070351759,139.2875,0.022456749,16.2,0.071208156,0.000292081,1.202182055,2.430574655,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,C1,Acetaminophen,10,uM,46.57083366,0.868,0.041746987,45.86646154,0.426230769,78.66923077,15,13,10,15.9,0.141410173,7.127942293,90.19444444,0.022863881,75.1,0.158476416,0.000700642,0.372750128,2.430105376,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,C2,Acetaminophen,30,uM,43.20270708,1.283076923,0.034761693,56.65069231,0.452307692,59.62823077,13,13,15,15.66666667,0.161642857,14.07580175,62.00714286,0.022456742,80.46666667,0.228134082,0.001585027,0.479912383,2.656106044,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,C3,Acetaminophen,0,uM,14.36380362,0.565714286,0.022822076,82.44333333,0.245333333,60.12566667,7,3,15,9.4,0.121111111,16.18084474,58.15357143,0.02255317,18.13333333,0.092116699,0.000239826,0.869464459,2.150610025,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,C4,Acetaminophen,0.03,uM,17.2211613,0.512727273,0.04243012,56.41666667,0.490333333,72.5825,11,6,12,12.91666667,0.111251052,18.80749574,71.12272727,0.02937011,46,0.173450382,0.001513615,0.512871551,2.754547084,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,C5,Acetaminophen,0.1,uM,67.7714313,0.94,0.049708554,57.9345,2.258,70.4245,9,6,11,9.636363636,0.15655303,3.530048728,84.84,0.014351842,29.63636364,0.057291583,0.000355967,0.874864816,1.909905011,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,C6,Acetaminophen,0.3,uM,17.53735704,0.87,0.024654478,66.59955556,0.266222222,67.77955556,10,9,13,11.92307692,0.140081654,27.60532151,66.89166667,0.016558561,57.46153846,0.218195461,0.001391944,0.831228736,2.739206756,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,C7,Acetaminophen,1,uM,20.82894306,0.744,0.075400308,63.364,1.369666667,57.36766667,5,3,12,9.083333333,0.116438492,9.956474429,71.90454545,0.020623086,15.25,0.081046768,3.73E-06,0.916647467,3.364468105,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,C8,Acetaminophen,3,uM,19.06395408,0.94,0.04791481,62.188875,0.4115,56.903625,9,8,18,10.38888889,0.145597994,19.78971085,48.59411765,0.027855161,29.27777778,0.152283614,0.000179444,0.850577736,2.641868471,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,D1,Methotrexate,10,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,D2,Methotrexate,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,D3,Methotrexate,0,uM,56.32565538,3.225,0.043393603,60.19766667,0.412916667,43.84641667,12,12,15,14.26666667,0.165564875,9.527066641,61.95357143,0.025815951,65,0.152925511,0.00166613,0.405800155,2.610646217,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,D4,Methotrexate,0.03,uM,79.35787332,1.26,0.163035699,9.404,0.798,47.819,1,1,0,NA,NA,0,NA,NA,NA,0.002572066,0,1.261775689,2.652068674,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,D5,Methotrexate,0.1,uM,17.57400426,0,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,0.000397524,0,0.283636426,1.553451062,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,D6,Methotrexate,0.3,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,D7,Methotrexate,1,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,D8,Methotrexate,3,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,E1,Tebuconazole,10,uM,104.9220805,0.46,0.149779623,5.217,1.512,41.856,3,1,0,NA,NA,0,NA,NA,NA,-0.000747872,0,1.144921508,3.299010774,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,E2,Tebuconazole,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,E3,Tebuconazole,0,uM,35.8322607,0.909230769,0.050887636,40.978,0.363,58.458,13,10,15,14.06666667,0.130460558,9.592529711,60.65357143,0.012818877,45.2,0.12096425,0.000535202,0.438688277,2.218288545,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,E4,Tebuconazole,0.03,uM,104.1151015,0.586666667,0.056228294,40.7956,6.846,53.073,9,5,11,9.636363636,0.114926948,1.226005324,74.4,0.028728356,15.90909091,0.035415611,2.58E-05,0.417352527,2.513544495,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,E5,Tebuconazole,0.1,uM,53.09847966,1.578,0.061478294,49.8435,0.6125,56.2177,10,10,11,14.27272727,0.136156205,7.297297297,82.28,0.017149516,54,0.11339292,0.000647384,0.678494902,1.611873154,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,E6,Tebuconazole,0.3,uM,63.4805874,0.9,0.04226726,46.77828571,0.512142857,68.98,7,7,13,13.61538462,0.106965257,7.692307692,72.47083333,0.016904344,41.30769231,0.215977458,0.000430268,0.612961409,2.725796989,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,E7,Tebuconazole,1,uM,21.52190856,1.26,0.032026056,64.46033333,0.264833333,64.35733333,6,6,14,12.64285714,0.102303089,20.91324201,64.72307692,0.021164666,32.71428571,0.188468536,0.000509173,0.869799907,2.405251475,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,E8,Tebuconazole,3,uM,15.72498582,0.08,NA,0,NA,NA,3,0,5,7.2,0.102535714,6.772009029,146.0375,0.027940314,12,0.069716848,0,1.409548075,2.12400273,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,F1,Thalidomide,10,uM,9.6881904,0.504,0.044092414,64.3235,0.2265,56.0545,5,2,1,5,0.110416667,1.112347052,NA,NA,10,0.033468791,0,0.945608041,3.425726859,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,F2,Thalidomide,30,uM,38.34933942,0.867272727,0.032594291,67.7193,0.4357,67.8075,11,10,12,13.75,0.126178902,11.64069661,68.34090909,0.017101197,63.5,0.180492906,0.000818336,0.465247862,2.250877548,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,F3,Thalidomide,0,uM,90.35870028,2.292,0.091307726,44.36742857,0.937857143,49.92114286,10,7,11,11.45454545,0.138065476,2.181232616,86.79,0.031328286,27.09090909,0.045680714,0.000241079,0.73697088,1.569872592,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,F4,Thalidomide,0.03,uM,53.1495636,0.25,0.017034146,34.34,0.155,89.742,6,1,7,9.285714286,0.087443311,2.614511552,119.875,0.023937241,18.42857143,0.066563635,7.93E-06,1.044041279,2.347094506,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,F5,Thalidomide,0.1,uM,16.41628548,0.645,0.033485813,51.1038,0.2966,75.5742,8,5,13,11.15384615,0.106731671,16.74528302,66.10833333,0.024593115,27.30769231,0.093191336,0.000357733,0.76577392,1.930287746,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,F6,Thalidomide,0.3,uM,38.03314368,1.254,0.036726276,53.62444444,0.447888889,69.64077778,10,9,11,12.54545455,0.158188131,10.96431023,73.545,0.024531884,58.09090909,0.118651965,0.001522528,0.823368422,1.608823215,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,F7,Thalidomide,1,uM,21.54856104,0.348,0.079421176,17.749,0.635,54.86,5,1,9,8,0.080410053,7.713498623,97.43125,0.014232834,15.55555556,0.055134647,7.10E-06,1.441687459,2.244377783,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,5,F8,Thalidomide,3,uM,48.1744269,0.64,0.042010345,43.9568,0.3736,82.6866,6,5,10,10.6,0.123634199,5.482796892,85.41111111,0.032333944,24.7,0.090454298,7.30E-05,1.078110403,2.08555539,ON_20150805_MW1040-11_05_00_000.h5
20150805,MW1040-11,7,A1,Hexachlorophene,10,uM,163.4923367,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,-0.002011395,0,0.669370076,1.47495042,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,A2,Hexachlorophene,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,A3,Hexachlorophene,0,uM,61.55123238,1.508571429,0.031874611,63.94916667,0.635166667,36.209,14,12,23,14.34782609,0.226702899,13.4929772,39.13409091,0.081354906,76.43478261,0.220872296,0.005247783,0.41722702,2.73862309,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,A4,Hexachlorophene,0.03,uM,49.31144442,2.25,0.033135814,70.91542857,0.429285714,30.76828571,14,14,34,11.73529412,0.198761671,12.37471087,25.23939394,0.103122708,37.76470588,0.214401185,0.004880729,0.448649384,1.166642312,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,A5,Hexachlorophene,0.1,uM,53.7562173,1.712727273,0.037175847,72.9752,0.612,38.6802,11,10,17,12.41176471,0.216337535,10.90422567,50.39375,0.031932895,57.52941176,0.162774886,0.002368751,0.561393938,2.70016603,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,A6,Hexachlorophene,0.3,uM,25.2174861,1.174285714,0.036625176,75.78014286,0.413714286,55.99764286,14,14,16,15,0.251584201,17.83994072,58.08333333,0.027466113,60.1875,0.243181897,0.003657315,0.560638291,2.803997319,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,A7,Hexachlorophene,1,uM,14.38306002,0.9,0.056899373,62.64966667,0.437333333,67.25066667,5,3,7,11.57142857,0.198877551,11.44452198,113.1666667,0.056269695,23.42857143,0.120303104,0,1.040314292,3.519173097,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,A8,Hexachlorophene,3,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,B1,Hydroxyurea,10,uM,14.7562998,0.684,0.0622324,52.79666667,0.495333333,67.03333333,5,3,11,8.818181818,0.108019481,9.4312455,82.98,0.02176567,11.90909091,0.07966199,0,0.680741299,2.54789713,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,B2,Hydroxyurea,30,uM,46.6367904,1.696363636,0.044538826,74.22344444,0.722333333,33.15933333,11,9,17,9.411764706,0.270820495,6.387071951,50.196875,0.05420342,29.29411765,0.082105694,0.0020973,0.485967584,2.626662614,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,B3,Hydroxyurea,0,uM,44.5888191,1.761428571,0.025938626,78.57107692,0.378769231,40.76146154,14,13,24,13.70833333,0.246734044,19.16728783,37.85,0.063756794,75,0.269449013,0.007354742,0.53990009,1.573504734,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,B4,Hydroxyurea,0.03,uM,30.22019988,1.17,0.047146694,60.48766667,0.459,44.49888889,12,9,20,11.1,0.245762401,11.20141343,43.38947368,0.06063078,31.7,0.116421615,0.00241901,0.364486528,2.897426566,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,B5,Hydroxyurea,0.1,uM,40.40012586,1.998461538,0.03259567,76.98984615,0.439538462,32.56392308,13,13,21,13.04761905,0.251835317,15.14499177,40.6925,0.054034022,56.95238095,0.229169972,0.004611508,0.474206241,2.681539654,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,B6,Hydroxyurea,0.3,uM,43.86122376,1.845,0.028285399,85.45816667,0.52675,36.27766667,12,12,24,12.625,0.321060268,17.31927711,36.27608696,0.133722303,57.5,0.241299688,0.006179455,0.907854135,2.880463565,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,B7,Hydroxyurea,1,uM,23.53576494,1.3275,0.040345883,76.972875,0.439625,46.883875,8,8,19,8.789473684,0.198925439,18.69158879,48.24166667,0.036426591,28.42105263,0.131489309,0.002092992,0.79805518,2.252778378,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,B8,Hydroxyurea,3,uM,44.15189166,1.28,0.038882678,69.81571429,0.663285714,41.11142857,9,7,20,10.1,0.197892857,9.267100977,43.31315789,0.03096178,28.45,0.089686041,0.002212689,0.660243402,2.610739022,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,C1,Acetaminophen,10,uM,59.79750546,2.1975,0.023097226,81.201125,0.4804375,31.2043125,16,16,21,16,0.297619219,17.75687914,43.3175,0.049953316,121.3809524,0.369911143,0.010069256,0.350908353,2.816316997,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,C2,Acetaminophen,30,uM,89.41924428,3.01125,0.028162194,77.8901875,0.5765625,22.771875,16,16,33,14.06060606,0.292397186,14.3342961,26.1703125,0.110587675,93.24242424,0.315511846,0.011123575,0.442329575,3.18648343,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,C3,Acetaminophen,0,uM,44.49106584,1.776,0.025425234,78.26657143,0.364642857,33.90207143,15,14,27,14.66666667,0.238446869,19.14322632,32.72115385,0.068860063,71.33333333,0.273526456,0.006064503,0.420811757,2.485859753,ON_20150805_MW1040-11_07_00_000.h5
20150805,MW1040-11,7,C4,Acetaminophen,0.03,uM,83.51683548,3.336,0.032839022,73.9794,0.467933333,21.13273333,15,15,35,15.57142857,0.198651773,13.62937841,25.05735294,0.041568896,73.48571429,0.255185564,0.007391263,0.18821644,2.75399247,ON_20150805_MW1040-11_07_00_000.h5
