"date","Plate.SN","DIV","well","trt","dose","units","file.name","Mutual.Information"
20140402,"MW1007-27","5","D8","Loperamide",0,"uM","ON_20140402_MW1007-27_05_00_001.h5",9.43150328744369e-06
20140402,"MW1007-27","5","E1","Mevastatin",0,"uM","ON_20140402_MW1007-27_05_00_001.h5",2.52945360256551e-05
20140402,"MW1007-27","5","E2","Mevastatin",0.1,"uM","ON_20140402_MW1007-27_05_00_001.h5",0
20140402,"MW1007-27","5","E3","Mevastatin",0.3,"uM","ON_20140402_MW1007-27_05_00_001.h5",4.81997489351627e-08
20140402,"MW1007-27","5","E4","Mevastatin",1,"uM","ON_20140402_MW1007-27_05_00_001.h5",4.8226970526255e-06
20140402,"MW1007-27","5","E5","Mevastatin",3,"uM","ON_20140402_MW1007-27_05_00_001.h5",0
20140402,"MW1007-27","5","E6","Mevastatin",10,"uM","ON_20140402_MW1007-27_05_00_001.h5",0
20140402,"MW1007-27","5","E7","Mevastatin",30,"uM","ON_20140402_MW1007-27_05_00_001.h5",0
20140402,"MW1007-27","5","E8","Mevastatin",0,"uM","ON_20140402_MW1007-27_05_00_001.h5",1.49082192337594e-05
20140402,"MW1007-27","5","F1","Sodium Orthovanadate",0,"uM","ON_20140402_MW1007-27_05_00_001.h5",0
20140402,"MW1007-27","5","F2","Sodium Orthovanadate",0.1,"uM","ON_20140402_MW1007-27_05_00_001.h5",0
20140402,"MW1007-27","5","F3","Sodium Orthovanadate",0.3,"uM","ON_20140402_MW1007-27_05_00_001.h5",2.15816620493109e-05
20140402,"MW1007-27","5","F4","Sodium Orthovanadate",1,"uM","ON_20140402_MW1007-27_05_00_001.h5",1.07236003197841e-05
20140402,"MW1007-27","5","F5","Sodium Orthovanadate",3,"uM","ON_20140402_MW1007-27_05_00_001.h5",0
20140402,"MW1007-27","5","F6","Sodium Orthovanadate",10,"uM","ON_20140402_MW1007-27_05_00_001.h5",3.53834257657559e-08
20140402,"MW1007-27","5","F7","Sodium Orthovanadate",30,"uM","ON_20140402_MW1007-27_05_00_001.h5",2.28679205897461e-05
20140402,"MW1007-27","5","F8","Sodium Orthovanadate",0,"uM","ON_20140402_MW1007-27_05_00_001.h5",1.35960128117563e-05
20140402,"MW1007-27","7","A1","Acetaminophen",0,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00586025574277763
20140402,"MW1007-27","7","A2","Acetaminophen",0.1,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00664146613553613
20140402,"MW1007-27","7","A3","Acetaminophen",0.3,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00557247048312551
20140402,"MW1007-27","7","A4","Acetaminophen",1,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00510099363610946
20140402,"MW1007-27","7","A5","Acetaminophen",3,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00811005606622175
20140402,"MW1007-27","7","A6","Acetaminophen",10,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00584885277498042
20140402,"MW1007-27","7","A7","Acetaminophen",30,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00422708200286881
20140402,"MW1007-27","7","A8","Acetaminophen",0,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00439357655445101
20140402,"MW1007-27","7","B1","Bisindolymaleimide 1",0,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00522692140429619
20140402,"MW1007-27","7","B2","Bisindolymaleimide 1",0.03,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00373660675722973
20140402,"MW1007-27","7","B3","Bisindolymaleimide 1",0.1,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00535073026600272
20140402,"MW1007-27","7","B4","Bisindolymaleimide 1",0.3,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00432838798127396
20140402,"MW1007-27","7","B5","Bisindolymaleimide 1",1,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00101734668257112
20140402,"MW1007-27","7","B6","Bisindolymaleimide 1",3,"uM","ON_20140402_MW1007-27_07_00_001.h5",3.54925432936165e-07
20140402,"MW1007-27","7","B7","Bisindolymaleimide 1",10,"uM","ON_20140402_MW1007-27_07_00_001.h5",0
20140402,"MW1007-27","7","B8","Bisindolymaleimide 1",0,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00288445901514804
20140402,"MW1007-27","7","C1","Domoic Acid",0,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00115149502623731
20140402,"MW1007-27","7","C2","Domoic Acid",0.003,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00732027252285471
20140402,"MW1007-27","7","C3","Domoic Acid",0.01,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00323022700244511
20140402,"MW1007-27","7","C4","Domoic Acid",0.03,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00308277206598795
20140402,"MW1007-27","7","C5","Domoic Acid",0.1,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00173785065346754
20140402,"MW1007-27","7","C6","Domoic Acid",0.3,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00055797315531204
20140402,"MW1007-27","7","C7","Domoic Acid",1,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.000384059677795048
20140402,"MW1007-27","7","C8","Domoic Acid",0,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00250408644070148
20140402,"MW1007-27","7","D1","Loperamide",0,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00233069164257353
20140402,"MW1007-27","7","D2","Loperamide",0.1,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00313395135935514
20140402,"MW1007-27","7","D3","Loperamide",0.3,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.0046842282890143
20140402,"MW1007-27","7","D4","Loperamide",1,"uM","ON_20140402_MW1007-27_07_00_001.h5",0
20140402,"MW1007-27","7","D5","Loperamide",3,"uM","ON_20140402_MW1007-27_07_00_001.h5",0
20140402,"MW1007-27","7","D6","Loperamide",10,"uM","ON_20140402_MW1007-27_07_00_001.h5",0
20140402,"MW1007-27","7","D7","Loperamide",30,"uM","ON_20140402_MW1007-27_07_00_001.h5",0
20140402,"MW1007-27","7","D8","Loperamide",0,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.0025846403294835
20140402,"MW1007-27","7","E1","Mevastatin",0,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00529499288439049
20140402,"MW1007-27","7","E2","Mevastatin",0.1,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00173953971690552
20140402,"MW1007-27","7","E3","Mevastatin",0.3,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00295064963824163
20140402,"MW1007-27","7","E4","Mevastatin",1,"uM","ON_20140402_MW1007-27_07_00_001.h5",1.40829349660939e-05
20140402,"MW1007-27","7","E5","Mevastatin",3,"uM","ON_20140402_MW1007-27_07_00_001.h5",0
20140402,"MW1007-27","7","E6","Mevastatin",10,"uM","ON_20140402_MW1007-27_07_00_001.h5",0
20140402,"MW1007-27","7","E7","Mevastatin",30,"uM","ON_20140402_MW1007-27_07_00_001.h5",0
20140402,"MW1007-27","7","E8","Mevastatin",0,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00331645152999721
20140402,"MW1007-27","7","F1","Sodium Orthovanadate",0,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.0005549616587174
20140402,"MW1007-27","7","F2","Sodium Orthovanadate",0.1,"uM","ON_20140402_MW1007-27_07_00_001.h5",3.20611022390505e-06
20140402,"MW1007-27","7","F3","Sodium Orthovanadate",0.3,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00472636208374549
20140402,"MW1007-27","7","F4","Sodium Orthovanadate",1,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00437437458745161
20140402,"MW1007-27","7","F5","Sodium Orthovanadate",3,"uM","ON_20140402_MW1007-27_07_00_001.h5",0
20140402,"MW1007-27","7","F6","Sodium Orthovanadate",10,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00173057063808204
20140402,"MW1007-27","7","F7","Sodium Orthovanadate",30,"uM","ON_20140402_MW1007-27_07_00_001.h5",3.33629169799177e-06
20140402,"MW1007-27","7","F8","Sodium Orthovanadate",0,"uM","ON_20140402_MW1007-27_07_00_001.h5",0.00339384478276634
20140402,"MW1007-27","9","A1","Acetaminophen",0,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.012776563121906
20140402,"MW1007-27","9","A2","Acetaminophen",0.1,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0130730478049888
20140402,"MW1007-27","9","A3","Acetaminophen",0.3,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0145485247052911
20140402,"MW1007-27","9","A4","Acetaminophen",1,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0140207049713249
20140402,"MW1007-27","9","A5","Acetaminophen",3,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0125768614275996
20140402,"MW1007-27","9","A6","Acetaminophen",10,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0171139742214463
20140402,"MW1007-27","9","A7","Acetaminophen",30,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0112701649940308
20140402,"MW1007-27","9","A8","Acetaminophen",0,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.01463815656116
20140402,"MW1007-27","9","B1","Bisindolymaleimide 1",0,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0102218370027125
20140402,"MW1007-27","9","B2","Bisindolymaleimide 1",0.03,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0142220931588389
20140402,"MW1007-27","9","B3","Bisindolymaleimide 1",0.1,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0136377952817432
20140402,"MW1007-27","9","B4","Bisindolymaleimide 1",0.3,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0121608848394532
20140402,"MW1007-27","9","B5","Bisindolymaleimide 1",1,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0079461113368501
20140402,"MW1007-27","9","B6","Bisindolymaleimide 1",3,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00321902722067407
20140402,"MW1007-27","9","B7","Bisindolymaleimide 1",10,"uM","ON_20140402_MW1007-27_09_00_001.h5",0
20140402,"MW1007-27","9","B8","Bisindolymaleimide 1",0,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0113937557884266
20140402,"MW1007-27","9","C1","Domoic Acid",0,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00632844971783592
20140402,"MW1007-27","9","C2","Domoic Acid",0.003,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0170174393085805
20140402,"MW1007-27","9","C3","Domoic Acid",0.01,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00932435211021743
20140402,"MW1007-27","9","C4","Domoic Acid",0.03,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0101052133713852
20140402,"MW1007-27","9","C5","Domoic Acid",0.1,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0107625707964936
20140402,"MW1007-27","9","C6","Domoic Acid",0.3,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00597945786359484
20140402,"MW1007-27","9","C7","Domoic Acid",1,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.005310528982463
20140402,"MW1007-27","9","C8","Domoic Acid",0,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0121548718623737
20140402,"MW1007-27","9","D1","Loperamide",0,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00829700081578145
20140402,"MW1007-27","9","D2","Loperamide",0.1,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00799869128654736
20140402,"MW1007-27","9","D3","Loperamide",0.3,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.010440690190235
20140402,"MW1007-27","9","D4","Loperamide",1,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00652231786774397
20140402,"MW1007-27","9","D5","Loperamide",3,"uM","ON_20140402_MW1007-27_09_00_001.h5",0
20140402,"MW1007-27","9","D6","Loperamide",10,"uM","ON_20140402_MW1007-27_09_00_001.h5",0
20140402,"MW1007-27","9","D7","Loperamide",30,"uM","ON_20140402_MW1007-27_09_00_001.h5",0
20140402,"MW1007-27","9","D8","Loperamide",0,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00998790184097903
20140402,"MW1007-27","9","E1","Mevastatin",0,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0144486628037473
20140402,"MW1007-27","9","E2","Mevastatin",0.1,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00529641443017547
20140402,"MW1007-27","9","E3","Mevastatin",0.3,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00807106743958698
20140402,"MW1007-27","9","E4","Mevastatin",1,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00581187150085073
20140402,"MW1007-27","9","E5","Mevastatin",3,"uM","ON_20140402_MW1007-27_09_00_001.h5",1.73910192483723e-06
20140402,"MW1007-27","9","E6","Mevastatin",10,"uM","ON_20140402_MW1007-27_09_00_001.h5",0
20140402,"MW1007-27","9","E7","Mevastatin",30,"uM","ON_20140402_MW1007-27_09_00_001.h5",0
20140402,"MW1007-27","9","E8","Mevastatin",0,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0113568343754749
20140402,"MW1007-27","9","F1","Sodium Orthovanadate",0,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00262462444494476
20140402,"MW1007-27","9","F2","Sodium Orthovanadate",0.1,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00198713131759324
20140402,"MW1007-27","9","F3","Sodium Orthovanadate",0.3,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0147275606020927
20140402,"MW1007-27","9","F4","Sodium Orthovanadate",1,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0190557503354821
20140402,"MW1007-27","9","F5","Sodium Orthovanadate",3,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00191528243463088
20140402,"MW1007-27","9","F6","Sodium Orthovanadate",10,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00829745365726515
20140402,"MW1007-27","9","F7","Sodium Orthovanadate",30,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.00130942878395603
20140402,"MW1007-27","9","F8","Sodium Orthovanadate",0,"uM","ON_20140402_MW1007-27_09_00_001.h5",0.0126174744777642
20140402,"MW1007-27","12","A1","Acetaminophen",0,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0218293113379934
20140402,"MW1007-27","12","A2","Acetaminophen",0.1,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0284941529888967
20140402,"MW1007-27","12","A3","Acetaminophen",0.3,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0305520356576721
20140402,"MW1007-27","12","A4","Acetaminophen",1,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0139547108848253
20140402,"MW1007-27","12","A5","Acetaminophen",3,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0232445285175726
20140402,"MW1007-27","12","A6","Acetaminophen",10,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0237168900116848
20140402,"MW1007-27","12","A7","Acetaminophen",30,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0225877684358434
20140402,"MW1007-27","12","A8","Acetaminophen",0,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0149728072831325
20140402,"MW1007-27","12","B1","Bisindolymaleimide 1",0,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.023583383799656
20140402,"MW1007-27","12","B2","Bisindolymaleimide 1",0.03,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0158848286534183
20140402,"MW1007-27","12","B3","Bisindolymaleimide 1",0.1,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.00935666946619899
20140402,"MW1007-27","12","B4","Bisindolymaleimide 1",0.3,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0213979386542849
20140402,"MW1007-27","12","B5","Bisindolymaleimide 1",1,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0159358941152904
20140402,"MW1007-27","12","B6","Bisindolymaleimide 1",3,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.00938555543163407
20140402,"MW1007-27","12","B7","Bisindolymaleimide 1",10,"uM","ON_20140402_MW1007-27_12_00_001.h5",0
20140402,"MW1007-27","12","B8","Bisindolymaleimide 1",0,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0156969889611211
20140402,"MW1007-27","12","C1","Domoic Acid",0,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0198102788354043
20140402,"MW1007-27","12","C2","Domoic Acid",0.003,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0295878688581449
20140402,"MW1007-27","12","C3","Domoic Acid",0.01,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0173167899283297
20140402,"MW1007-27","12","C4","Domoic Acid",0.03,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0107660093047286
20140402,"MW1007-27","12","C5","Domoic Acid",0.1,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.011561240250521
20140402,"MW1007-27","12","C6","Domoic Acid",0.3,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0124797656253185
20140402,"MW1007-27","12","C7","Domoic Acid",1,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.016913500814811
20140402,"MW1007-27","12","C8","Domoic Acid",0,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0232680412994453
20140402,"MW1007-27","12","D1","Loperamide",0,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0170225176561709
20140402,"MW1007-27","12","D2","Loperamide",0.1,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.012422937594602
20140402,"MW1007-27","12","D3","Loperamide",0.3,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0123323560961976
20140402,"MW1007-27","12","D4","Loperamide",1,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0190617697907317
20140402,"MW1007-27","12","D5","Loperamide",3,"uM","ON_20140402_MW1007-27_12_00_001.h5",0
20140402,"MW1007-27","12","D6","Loperamide",10,"uM","ON_20140402_MW1007-27_12_00_001.h5",0
20140402,"MW1007-27","12","D7","Loperamide",30,"uM","ON_20140402_MW1007-27_12_00_001.h5",0
20140402,"MW1007-27","12","D8","Loperamide",0,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0151393752166651
20140402,"MW1007-27","12","E1","Mevastatin",0,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0132938900776953
20140402,"MW1007-27","12","E2","Mevastatin",0.1,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.00986147547786148
20140402,"MW1007-27","12","E3","Mevastatin",0.3,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0138584386004851
20140402,"MW1007-27","12","E4","Mevastatin",1,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0174514202933183
20140402,"MW1007-27","12","E5","Mevastatin",3,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.00541831997336461
20140402,"MW1007-27","12","E6","Mevastatin",10,"uM","ON_20140402_MW1007-27_12_00_001.h5",0
20140402,"MW1007-27","12","E7","Mevastatin",30,"uM","ON_20140402_MW1007-27_12_00_001.h5",0
20140402,"MW1007-27","12","E8","Mevastatin",0,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.00588718399973354
20140402,"MW1007-27","12","F1","Sodium Orthovanadate",0,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0103789855694816
20140402,"MW1007-27","12","F2","Sodium Orthovanadate",0.1,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.00840871604134529
20140402,"MW1007-27","12","F3","Sodium Orthovanadate",0.3,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0200395179247818
20140402,"MW1007-27","12","F4","Sodium Orthovanadate",1,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0141615342896196
20140402,"MW1007-27","12","F5","Sodium Orthovanadate",3,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.014578298772942
20140402,"MW1007-27","12","F6","Sodium Orthovanadate",10,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0238748539536357
20140402,"MW1007-27","12","F7","Sodium Orthovanadate",30,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.00453679593294183
20140402,"MW1007-27","12","F8","Sodium Orthovanadate",0,"uM","ON_20140402_MW1007-27_12_00_001.h5",0.0239258124823721
20140423,"MW1007-38","5","A1","Acetaminophen",0,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","A2","Acetaminophen",0.1,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","A3","Acetaminophen",0.3,"uM","ON_20140423_MW1007-38_05_00_001.h5",2.03189365476433e-06
20140423,"MW1007-38","5","A4","Acetaminophen",1,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","A5","Acetaminophen",3,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","A6","Acetaminophen",10,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","A7","Acetaminophen",30,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","A8","Acetaminophen",0,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","B1","Bisindolymaleimide 1",0,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","B2","Bisindolymaleimide 1",0.03,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","B3","Bisindolymaleimide 1",0.1,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","B4","Bisindolymaleimide 1",0.3,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","B5","Bisindolymaleimide 1",1,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","B6","Bisindolymaleimide 1",3,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","B7","Bisindolymaleimide 1",10,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","B8","Bisindolymaleimide 1",0,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","C1","Domoic Acid",0,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","C2","Domoic Acid",0.003,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","C3","Domoic Acid",0.01,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","C4","Domoic Acid",0.03,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","C5","Domoic Acid",0.1,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","C6","Domoic Acid",0.3,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","C7","Domoic Acid",1,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","C8","Domoic Acid",0,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","D1","Loperamide",0,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","D2","Loperamide",0.1,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","D3","Loperamide",0.3,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","D4","Loperamide",1,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","D5","Loperamide",3,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","D6","Loperamide",10,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","D7","Loperamide",30,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","D8","Loperamide",0,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","E1","Mevastatin",0,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","E2","Mevastatin",0.1,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","E3","Mevastatin",0.3,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","E4","Mevastatin",1,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","E5","Mevastatin",3,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","E6","Mevastatin",10,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","E7","Mevastatin",30,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","E8","Mevastatin",0,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","F1","Sodium Orthovanadate",0,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","F2","Sodium Orthovanadate",0.1,"uM","ON_20140423_MW1007-38_05_00_001.h5",4.25840288027085e-06
20140423,"MW1007-38","5","F3","Sodium Orthovanadate",0.3,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","F4","Sodium Orthovanadate",1,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","F5","Sodium Orthovanadate",3,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","F6","Sodium Orthovanadate",10,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","F7","Sodium Orthovanadate",30,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","5","F8","Sodium Orthovanadate",0,"uM","ON_20140423_MW1007-38_05_00_001.h5",0
20140423,"MW1007-38","7","A1","Acetaminophen",0,"uM","ON_20140423_MW1007-38_07_00_001.h5",0.000152835040020172
20140423,"MW1007-38","7","A2","Acetaminophen",0.1,"uM","ON_20140423_MW1007-38_07_00_001.h5",0.000170194229729095
20140423,"MW1007-38","7","A3","Acetaminophen",0.3,"uM","ON_20140423_MW1007-38_07_00_001.h5",0.000496091773652794
20140423,"MW1007-38","7","A4","Acetaminophen",1,"uM","ON_20140423_MW1007-38_07_00_001.h5",0
20140423,"MW1007-38","7","A5","Acetaminophen",3,"uM","ON_20140423_MW1007-38_07_00_001.h5",0.000664678683416723
20140423,"MW1007-38","7","A6","Acetaminophen",10,"uM","ON_20140423_MW1007-38_07_00_001.h5",0
20140423,"MW1007-38","7","A7","Acetaminophen",30,"uM","ON_20140423_MW1007-38_07_00_001.h5",0
20140423,"MW1007-38","7","A8","Acetaminophen",0,"uM","ON_20140423_MW1007-38_07_00_001.h5",6.33179378693727e-06
20140423,"MW1007-38","7","B1","Bisindolymaleimide 1",0,"uM","ON_20140423_MW1007-38_07_00_001.h5",0
20140423,"MW1007-38","7","B2","Bisindolymaleimide 1",0.03,"uM","ON_20140423_MW1007-38_07_00_001.h5",0.000174134891659516
20140423,"MW1007-38","7","B3","Bisindolymaleimide 1",0.1,"uM","ON_20140423_MW1007-38_07_00_001.h5",0
20140423,"MW1007-38","7","B4","Bisindolymaleimide 1",0.3,"uM","ON_20140423_MW1007-38_07_00_001.h5",0
20140423,"MW1007-38","7","B5","Bisindolymaleimide 1",1,"uM","ON_20140423_MW1007-38_07_00_001.h5",0
20140423,"MW1007-38","7","B6","Bisindolymaleimide 1",3,"uM","ON_20140423_MW1007-38_07_00_001.h5",0
20140423,"MW1007-38","7","B7","Bisindolymaleimide 1",10,"uM","ON_20140423_MW1007-38_07_00_001.h5",0
