apid,treatment,spid,acsn,rowi,coli,wllt,wllq,conc,rval,srcf,wllq_notes
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_bursting_electrodes_number,2,8,t,1,1.52,59,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_bursting_electrodes_number,2,1,t,1,10.1,60.5,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_bursting_electrodes_number,2,2,t,1,10.1,80.5,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_bursting_electrodes_number,2,3,t,1,10.1,84.5,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_bursting_electrodes_number,2,1,t,1,5.05,82,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_bursting_electrodes_number,2,2,t,1,5.05,78,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_bursting_electrodes_number,2,8,t,1,5.05,47.5,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,3,t,1,0.0202,164.5,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,4,t,1,0.0202,193.5,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,5,t,1,0.0202,126.5,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,4,t,1,0.0505,133.5,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,5,t,1,0.0505,273.5,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,6,t,1,0.0505,261.5,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,5,t,1,0.152,151.5,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,6,t,1,0.152,205.5,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,7,t,1,0.152,216.5,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,6,t,1,0.505,176,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,7,t,1,0.505,193,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,8,t,1,0.505,234.5,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,1,t,1,1.52,797.5,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,7,t,1,1.52,151.5,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,8,t,1,1.52,180,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,1,t,1,10.1,494,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,2,t,1,10.1,254.5,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,3,t,1,10.1,263,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,1,t,1,5.05,452,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,2,t,1,5.05,270.5,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_number,2,8,t,1,5.05,242,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,3,t,1,0.0202,59.423913,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,4,t,1,0.0202,69.358874,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,5,t,1,0.0202,47.895483,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,4,t,1,0.0505,43.375,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,5,t,1,0.0505,72.846199,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,6,t,1,0.0505,68.678468,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,5,t,1,0.152,64.719639,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,6,t,1,0.152,66.159836,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,7,t,1,0.152,70.842453,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,6,t,1,0.505,50.254992,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,7,t,1,0.505,71.808442,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,8,t,1,0.505,69.190343,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,1,t,1,1.52,71.397395,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,7,t,1,1.52,43.62037,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,8,t,1,1.52,71.558651,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,1,t,1,10.1,61.643615,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,2,t,1,10.1,77.205755,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,3,t,1,10.1,71.941239,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,1,t,1,5.05,78.059276,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,2,t,1,5.05,79.251271,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_peak,2,8,t,1,5.05,56.604486,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,3,t,1,0.0202,1.216689,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,4,t,1,0.0202,1.263138,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,5,t,1,0.0202,0.778322,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,4,t,1,0.0505,0.895101,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,5,t,1,0.0505,1.572876,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,6,t,1,0.0505,1.410241,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,5,t,1,0.152,1.166783,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,6,t,1,0.152,1.416121,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,7,t,1,0.152,1.36862,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,6,t,1,0.505,1.398268,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,7,t,1,0.505,1.536191,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,8,t,1,0.505,1.214897,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,1,t,1,1.52,1.439081,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,7,t,1,1.52,0.559082,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,8,t,1,1.52,1.406322,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,1,t,1,10.1,1.158836,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,2,t,1,10.1,1.446791,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,3,t,1,10.1,1.731837,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,1,t,1,5.05,1.562979,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,2,t,1,5.05,1.409327,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_spike_duration_mean,2,8,t,1,5.05,1.328447,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,3,t,1,0.0202,37.701458,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,4,t,1,0.0202,47.794172,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,5,t,1,0.0202,38.287947,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,4,t,1,0.0505,39.146651,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,5,t,1,0.0505,46.487575,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,6,t,1,0.0505,38.458267,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,5,t,1,0.152,29.934917,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,6,t,1,0.152,57.41154,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,7,t,1,0.152,49.942489,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,6,t,1,0.505,45.865515,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,7,t,1,0.505,44.702259,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,8,t,1,0.505,66.690324,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,1,t,1,1.52,50.177376,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,7,t,1,1.52,71.596243,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,8,t,1,1.52,57.596793,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,1,t,1,10.1,50.945804,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,2,t,1,10.1,65.24686,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,3,t,1,10.1,34.278413,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,1,t,1,5.05,56.917052,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,2,t,1,5.05,46.552219,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,8,t,1,5.05,42.03024,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,3,t,1,0.0202,471.986393,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,4,t,1,0.0202,623.344837,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,5,t,1,0.0202,146.691335,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,4,t,1,0.0505,152.539881,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,5,t,1,0.0505,160.77675,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,6,t,1,0.0505,286.889118,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,5,t,1,0.152,384.962021,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,6,t,1,0.152,236.706916,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,7,t,1,0.152,200.988652,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,6,t,1,0.505,1066.692742,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,7,t,1,0.505,226.187414,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,8,t,1,0.505,270.188118,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,1,t,1,1.52,197.641656,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,7,t,1,1.52,189.221676,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,8,t,1,1.52,276.376389,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,1,t,1,10.1,386.526691,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,2,t,1,10.1,245.311717,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,3,t,1,10.1,219.716723,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,1,t,1,5.05,173.611564,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,2,t,1,5.05,226.72649,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,8,t,1,5.05,675.713333,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,3,t,1,0.0202,0.345156,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,4,t,1,0.0202,0.333906,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,5,t,1,0.0202,0.239027,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,4,t,1,0.0505,0.189733,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,5,t,1,0.0505,0.55425,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,6,t,1,0.0505,0.467381,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,5,t,1,0.152,0.363051,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,6,t,1,0.152,0.405432,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,7,t,1,0.152,0.459382,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,6,t,1,0.505,0.42891,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,7,t,1,0.505,0.470996,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,8,t,1,0.505,0.481691,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,1,t,1,1.52,0.692555,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,7,t,1,1.52,0.187186,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,8,t,1,1.52,0.459251,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,1,t,1,10.1,0.521789,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,2,t,1,10.1,0.542988,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,3,t,1,10.1,0.54303,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,1,t,1,5.05,0.643952,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,2,t,1,5.05,0.526073,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,8,t,1,5.05,0.548267,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,3,t,1,0.0202,172.922925,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,4,t,1,0.0202,212.110606,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,5,t,1,0.0202,151.571429,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,4,t,1,0.0505,131.898438,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,5,t,1,0.0505,191.17193,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,6,t,1,0.0505,224.539234,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,5,t,1,0.152,154.821632,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,6,t,1,0.152,168.755692,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,7,t,1,0.152,197.158784,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,6,t,1,0.505,163.322581,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,7,t,1,0.505,189.616342,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,8,t,1,0.505,245.437729,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,1,t,1,1.52,202.330348,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,7,t,1,1.52,93.37037,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,8,t,1,1.52,228.040762,NTP91_AUC.csv,""
20160803_MW1139-30,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,1,t,1,10.1,177.174561,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,2,t,1,10.1,249.110035,NTP91_AUC.csv,""
20160803_MW1139-34,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,3,t,1,10.1,204.741453,NTP91_AUC.csv,""
20160803_MW1139-31,"Dibenz(a,h)anthracene",EX000326,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,1,t,1,5.05,242.887649,NTP91_AUC.csv,""
