apid,treatment,spid,acsn,rowi,coli,wllt,wllq,conc,rval,srcf,wllq_notes
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_interburst_interval_mean,2,4,t,1,0.3,192.513438,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_interburst_interval_mean,3,4,t,1,0.3,268.979481,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_interburst_interval_mean,1,5,t,1,1,139.627393,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_interburst_interval_mean,2,5,t,1,1,244.052705,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_interburst_interval_mean,3,5,t,1,1,202.815458,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_interburst_interval_mean,1,7,t,1,10,166.839711,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_interburst_interval_mean,2,7,t,1,10,189.554875,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_interburst_interval_mean,3,7,t,1,10,183.363994,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_interburst_interval_mean,1,6,t,1,3,125.757625,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_interburst_interval_mean,2,6,t,1,3,161.846098,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_interburst_interval_mean,3,6,t,1,3,239.39081,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_interburst_interval_mean,1,8,t,1,30,198.027808,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_interburst_interval_mean,2,8,t,1,30,155.172625,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_interburst_interval_mean,3,8,t,1,30,215.165379,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,1,1,t,1,0.03,62.5,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,2,1,t,1,0.03,55,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,3,1,t,1,0.03,69.5,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,1,3,t,1,0.1,66,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,2,3,t,1,0.1,58,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,3,3,t,1,0.1,67,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,1,4,t,1,0.3,52.5,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,2,4,t,1,0.3,32.5,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,3,4,t,1,0.3,70.5,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,1,5,t,1,1,59,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,2,5,t,1,1,40.5,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,3,5,t,1,1,73,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,1,7,t,1,10,55,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,2,7,t,1,10,38,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,3,7,t,1,10,82.5,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,1,6,t,1,3,59.5,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,2,6,t,1,3,61.5,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,3,6,t,1,3,71.5,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,1,8,t,1,30,57.5,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,2,8,t,1,30,45.5,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_active_electrodes_number,3,8,t,1,30,49.5,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,1,1,t,1,0.03,43,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,2,1,t,1,0.03,42.5,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,3,1,t,1,0.03,52.5,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,1,3,t,1,0.1,45,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,2,3,t,1,0.1,40,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,3,3,t,1,0.1,48.5,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,1,4,t,1,0.3,35,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,2,4,t,1,0.3,22,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,3,4,t,1,0.3,52.5,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,1,5,t,1,1,46,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,2,5,t,1,1,26.5,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,3,5,t,1,1,54.5,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,1,7,t,1,10,47,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,2,7,t,1,10,28,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,3,7,t,1,10,71.5,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,1,6,t,1,3,36.5,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,2,6,t,1,3,45.5,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,3,6,t,1,3,59,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,1,8,t,1,30,38.5,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,2,8,t,1,30,38,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_bursting_electrodes_number,3,8,t,1,30,37,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,1,1,t,1,0.03,405,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,2,1,t,1,0.03,67.5,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,3,1,t,1,0.03,106.5,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,1,3,t,1,0.1,145.5,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,2,3,t,1,0.1,148,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,3,3,t,1,0.1,156,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,1,4,t,1,0.3,52.5,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,2,4,t,1,0.3,53.5,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,3,4,t,1,0.3,111,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,1,5,t,1,1,118,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,2,5,t,1,1,68,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,3,5,t,1,1,167.5,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,1,7,t,1,10,383.5,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,2,7,t,1,10,78,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,3,7,t,1,10,158.5,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,1,6,t,1,3,110.5,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,2,6,t,1,3,122.5,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,3,6,t,1,3,119,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,1,8,t,1,30,69,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,2,8,t,1,30,86.5,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_number,3,8,t,1,30,73.5,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,1,1,t,1,0.03,45.139216,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,2,1,t,1,0.03,43.95,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,3,1,t,1,0.03,47.169118,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,1,3,t,1,0.1,40.681034,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,2,3,t,1,0.1,47.164634,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,3,3,t,1,0.1,43.02381,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,1,4,t,1,0.3,50.036667,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,2,4,t,1,0.3,44.947368,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,3,4,t,1,0.3,47.47619,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,1,5,t,1,1,47.852184,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,2,5,t,1,1,38.742424,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,3,5,t,1,1,48.396154,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,1,7,t,1,10,44.373431,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,2,7,t,1,10,35.336336,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,3,7,t,1,10,64.665344,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,1,6,t,1,3,49.835253,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,2,6,t,1,3,49.711538,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,3,6,t,1,3,55.084203,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,1,8,t,1,30,46.577061,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,2,8,t,1,30,43.992944,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_peak,3,8,t,1,30,48.91954,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,1,1,t,1,0.03,0.501456,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,2,1,t,1,0.03,0.821818,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,3,1,t,1,0.03,1.016168,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,1,3,t,1,0.1,0.587013,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,2,3,t,1,0.1,0.522016,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,3,3,t,1,0.1,0.961655,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,1,4,t,1,0.3,0.513823,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,2,4,t,1,0.3,0.463298,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,3,4,t,1,0.3,0.727193,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,1,5,t,1,1,0.821168,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,2,5,t,1,1,0.534566,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,3,5,t,1,1,0.910695,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,1,7,t,1,10,0.552251,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,2,7,t,1,10,0.500138,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,3,7,t,1,10,1.358098,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,1,6,t,1,3,0.504448,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,2,6,t,1,3,0.584531,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,3,6,t,1,3,0.878101,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,1,8,t,1,30,0.626492,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,2,8,t,1,30,0.647529,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_spike_duration_mean,3,8,t,1,30,0.680775,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,1,1,t,1,0.03,33.190019,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,1,t,1,0.03,48.34675,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,3,1,t,1,0.03,22.142628,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,1,3,t,1,0.1,11.659517,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,3,t,1,0.1,23.052306,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,3,3,t,1,0.1,32.718114,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,1,4,t,1,0.3,15.108625,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,4,t,1,0.3,49.996342,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,3,4,t,1,0.3,31.09466,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,1,5,t,1,1,32.101453,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,5,t,1,1,36.537532,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,3,5,t,1,1,22.065799,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,1,7,t,1,10,38.728763,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,7,t,1,10,29.372398,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,3,7,t,1,10,17.386767,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,1,6,t,1,3,15.865353,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,6,t,1,3,22.632923,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,3,6,t,1,3,25.696636,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,1,8,t,1,30,29.598308,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,2,8,t,1,30,30.965119,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,3,8,t,1,30,35.265344,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,1,1,t,1,0.03,230.951206,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,1,t,1,0.03,213.394173,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,3,1,t,1,0.03,204.223773,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,1,3,t,1,0.1,348.136337,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,3,t,1,0.1,232.575926,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,3,3,t,1,0.1,199.842798,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,1,4,t,1,0.3,372.215625,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,4,t,1,0.3,303.013889,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,3,4,t,1,0.3,181.969643,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,1,5,t,1,1,134.41087,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,5,t,1,1,253.096154,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,3,5,t,1,1,181.983708,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,1,7,t,1,10,221.910528,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,7,t,1,10,212.530208,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,3,7,t,1,10,165.847861,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,1,6,t,1,3,307.399658,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,6,t,1,3,231.28342,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,3,6,t,1,3,218.01125,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,1,8,t,1,30,281.230625,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,2,8,t,1,30,173.165833,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,3,8,t,1,30,232.616477,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,1,1,t,1,0.03,0.278213,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,1,t,1,0.03,0.18485,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,3,1,t,1,0.03,0.351938,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,1,3,t,1,0.1,0.303958,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,3,t,1,0.1,0.164271,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,3,3,t,1,0.1,0.334943,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,1,4,t,1,0.3,0.160458,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,4,t,1,0.3,0.075164,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,3,4,t,1,0.3,0.197824,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,1,5,t,1,1,0.360066,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,5,t,1,1,0.143058,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,3,5,t,1,1,0.27572,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,1,7,t,1,10,0.176324,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,7,t,1,10,0.253375,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,3,7,t,1,10,0.389725,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,1,6,t,1,3,0.133519,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,6,t,1,3,0.229635,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,3,6,t,1,3,0.227205,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,1,8,t,1,30,0.214612,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,2,8,t,1,30,0.187137,Example2020_AUC.csv,""
20180815_MW1207-26,1475827,1475827,CCTE_Shafer_MEA_dev_network_spike_duration_std,3,8,t,1,30,0.131977,Example2020_AUC.csv,""
20180815_MW1207-24,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,1,1,t,1,0.03,158.175817,Example2020_AUC.csv,""
20180815_MW1207-25,1475827,1475827,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,2,1,t,1,0.03,203.791667,Example2020_AUC.csv,""
