"date","plate.SN","well","treatment","dose","units","NHEERL_MEA_dev_firing_rate_mean","NHEERL_MEA_dev_burst_rate","NHEERL_MEA_dev_per_burst_interspike_interval","NHEERL_MEA_dev_per_burst_spike_percent","NHEERL_MEA_dev_burst_duration_mean","NHEERL_MEA_dev_interburst_interval_mean","NHEERL_MEA_dev_active_electrodes_number","NHEERL_MEA_dev_bursting_electrodes_number","NHEERL_MEA_dev_network_spike_number","NHEERL_MEA_dev_network_spike_peak","NHEERL_MEA_dev_spike_duration_mean","NHEERL_MEA_dev_per_network_spike_spike_percent","NHEERL_MEA_dev_per_network_spike_interspike_interval_mean","NHEERL_MEA_dev_network_spike_duration_std","NHEERL_MEA_dev_per_network_spike_spike_number_mean","NHEERL_MEA_dev_correlation_coefficient_mean","NHEERL_MEA_dev_mutual_information_norm"
"20140730","MW1007-104","D6","Bisindolymaleimide 1","3.00000","uM",1.281761,4.04,0.051661,211.4425,0.737833,89.024167,37.5,37.5,72.5,33.189655,0.565859,56.324823,71.776786,0.218542,134.655172,0.907817,0.013327
"20140716","MW1007-26","E6","Bisindolymaleimide 1","3.00000","uM",3.518964,3.7925,0.053015,77.244833,0.587,37.5325,28,13.5,77,38.744186,0.580305,37.474487,453.603571,0.130711,106.348837,0.372416,0.005518
"20140716","MW1007-26","A5","Glyphosate","3.00000","uM",10.278683,21.600286,0.353747,371.702077,5.963846,131.305215,63.5,59,312.5,50.518866,0.657015,89.538733,51.144318,0.188422,213.690295,1.114334,0.037052
"20140730","MW1007-104","B5","Glyphosate","3.00000","uM",9.766478,27.01775,0.269103,404.699281,2.488906,114.175313,97.5,89,435,67.332895,1.4047,89.879627,74.072536,0.36374,232.019737,1.274641,0.041583
"20140716","MW1007-26","D5","Glyphosate","3.00000","uM",2.606625,5.88,0.216955,379.603458,2.106375,390.546083,34.5,27.5,92.5,37.7375,0.45615,88.929256,171.020833,0.134172,99.858929,1.205754,0.009635
"20140730","MW1007-104","E5","Glyphosate","3.00000","uM",5.965952,7.383,0.333633,347.870344,4.73724,266.931563,75,64.5,135,71.175,1.048733,52.943233,351.521368,0.271303,212.725,0.842729,0.017053
"20140205","MW1007-26","D5","Loperamide","3.00000","uM",0.399943,2.050714,0.07144,121.438071,0.565286,78.131036,21,21,75,19.68,0.110879,83.245614,24.235714,0.03386,56.94,0.737315,0.005558
"20140212","MW1007-27","D5","Loperamide","3.00000","uM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20140402","MW1007-27","D5","Loperamide","3.00000","uM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20140423","MW1007-38","D5","Loperamide","3.00000","uM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20140205","MW1007-26","E5","Mevastatin","3.00000","uM",5.213437,14.74,0.533406,253.5795,2.7955,87.6035,23,6,0,0,0,0,0,0,0,-0.006719,1e-06
"20140212","MW1007-27","E5","Mevastatin","3.00000","uM",23.963563,16.71,0.442617,280.272,19.5485,95.26375,7,5.5,0,0,0,0,0,0,0,0.007091,5e-06
"20140402","MW1007-27","E5","Mevastatin","3.00000","uM",9.426868,10.984091,0.489642,206.001409,3.678545,186.479273,28.5,21,58.5,15.807692,0.345123,34.055841,33.511184,0.240988,59.423077,0.538972,0.008132
"20140423","MW1007-38","E5","Mevastatin","3.00000","uM",11.3803,0.15,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0
"20140730","MW1007-104","C7","Sodium Orthovanadate","3.00000","uM",9.844117,17.69125,0.989422,352.572469,5.583687,304.399937,63.5,56.5,256.5,63.309278,0.861435,100.604551,780.455469,0.284122,213.569588,1.281212,0.037072
"20140716","MW1007-26","C7","Sodium Orthovanadate","3.00000","uM",8.944016,11.564308,0.189352,456.835102,2.133849,330.064816,65.5,55.5,196.5,64.384615,0.802576,105.496348,81.808874,0.159408,272.598635,1.258506,0.032079
"20140212","MW1007-27","F5","Sodium Orthovanadate","3.00000","uM",11.245554,13.36619,0.490357,400.127818,56.349212,108.021659,51.5,33.5,363.5,35.795852,0.49091,44.583083,283.780545,0.163745,104.534662,0.34209,0.011511
"20140402","MW1007-27","F5","Sodium Orthovanadate","3.00000","uM",13.747492,21.177955,0.424282,327.468199,4.464108,179.687375,47.5,38.5,156,43.23258,0.681653,80.655242,118.984284,0.176445,168.813559,1.114901,0.026656
"20140423","MW1007-38","F5","Sodium Orthovanadate","3.00000","uM",3.988838,3.535714,0.098488,260.021875,1.20975,198.903625,25,11,37.5,11.82,0.161277,32.119351,53.846875,0.035918,29.28,0.560547,0
"20140205","MW1007-26","F6","Sodium Orthovanadate","3.00000","uM",16.027522,25.046558,0.633781,436.64948,5.846067,206.393135,90.5,79,408.5,62.833849,1.473405,65.050828,213.031305,0.512758,228.452872,1.251789,0.044213
"20140730","MW1007-104","F7","Sodium Orthovanadate","3.00000","uM",6.00392,6.75,0.314667,143.88,9.2475,10.3525,2.5,2.5,0,0,0,0,0,0,0,0,0
"20140716","MW1007-26","F7","Sodium Orthovanadate","3.00000","uM",9.659579,14.373312,0.621048,213.697864,6.177788,303.721075,56.5,45.5,150.5,40.042129,0.787948,29.68331,197.324074,0.407428,145.956208,0.354377,0.01278
"20140205","MW1007-26","A7","Acetaminophen","30.00000","uM",7.297198,20.555625,0.22931,450.362885,2.99076,189.705385,100,85.5,518.5,77.628808,1.021364,130.132397,102.295305,0.371026,266.176651,1.771004,0.059591
"20140212","MW1007-27","A7","Acetaminophen","30.00000","uM",8.785789,19.922232,0.36219,389.053573,4.400812,141.135115,75.5,63.5,645,34.933845,0.453538,79.590984,48.005451,0.245047,109.974595,0.874978,0.032355
"20140402","MW1007-27","A7","Acetaminophen","30.00000","uM",10.319876,18.23125,0.316605,580.446696,4.913223,332.909232,106.5,102,262,99.753106,1.287425,102.381544,647.168478,0.449061,498.109472,2.402549,0.070513
"20140423","MW1007-38","A7","Acetaminophen","30.00000","uM",3.772894,9.741189,0.215167,289.192333,1.513556,282.046625,51,42.5,276,39.914729,0.56083,92.246762,81.124414,0.140073,113.29105,1.07879,0.019858
"20140716","MW1007-26","A7","Glyphosate","30.00000","uM",12.753602,26.745769,0.47553,394.85275,25.496125,149.703375,38.5,30,124.5,29.621795,0.481948,32.713302,642.575,0.129531,90.365385,0.360791,0.008684
"20140730","MW1007-104","B7","Glyphosate","30.00000","uM",9.50627,26.049,0.330132,365.86,3.292917,90.177917,75,58.5,257,49.4,1.01257,92.809301,544.951263,0.233672,185.4,1.184038,0.034871
"20140716","MW1007-26","D7","Glyphosate","30.00000","uM",1.268256,4.208571,0.110463,315.009917,0.879417,226.8,48,38.5,131,50.181698,0.344778,220.450861,103.259774,0.0542,187.814324,2.120926,0.010822
"20140730","MW1007-104","E7","Glyphosate","30.00000","uM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20140205","MW1007-26","D7","Loperamide","30.00000","uM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20140212","MW1007-27","D7","Loperamide","30.00000","uM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20140402","MW1007-27","D7","Loperamide","30.00000","uM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20140423","MW1007-38","D7","Loperamide","30.00000","uM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20140205","MW1007-26","E7","Mevastatin","30.00000","uM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20140212","MW1007-27","E7","Mevastatin","30.00000","uM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20140402","MW1007-27","E7","Mevastatin","30.00000","uM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20140423","MW1007-38","E7","Mevastatin","30.00000","uM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20140212","MW1007-27","F7","Sodium Orthovanadate","30.00000","uM",7.644754,17.16,0.57215,163.089167,4.099833,27.077833,28.5,12,0,0,0,0,0,0,0,0.001156,4.5e-05
"20140402","MW1007-27","F7","Sodium Orthovanadate","30.00000","uM",7.767948,22.170536,0.609793,390.502396,4.066271,202.154396,90.5,63,207,50.398504,0.749576,45.464824,86.339935,0.20558,142.084402,0.572777,0.010143
"20140423","MW1007-38","F7","Sodium Orthovanadate","30.00000","uM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
