"date","Plate.SN","DIV","well","treatment","dose","units","file.name","wt.mean.resistance","wllq_by_well","wllq_notes_by_well"
20211103,"MW507214B",9,"B3","Tributyltin Chloride","0.1","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",16.8447925,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"B4","Tributyltin Chloride","0.3","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",0,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"B5","Tributyltin Chloride","1","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",3.241699,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"B6","Tributyltin Chloride","3","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",0,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"B7","Tributyltin Chloride","10","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",0,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"B8","Tributyltin Chloride","30","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",0,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"F1","Rotenone","0.03","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",11.217946,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"F3","Rotenone","0.1","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",11.132721,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"F4","Rotenone","0.3","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",11.70825,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"F5","Rotenone","1","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",12.7199415,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"F6","Rotenone","3","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",3.173333,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"F7","Rotenone","10","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",0,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"F8","Rotenone","30","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",0,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"D1","Glyphosate","0.03","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",15.849052,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"D3","Glyphosate","0.1","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",20.891995,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"D4","Glyphosate","0.3","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",18.710177,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"D5","Glyphosate","1","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",18.632901,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"D6","Glyphosate","3","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",23.0657885,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"D7","Glyphosate","10","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",20.38986,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"D8","Glyphosate","30","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",13.867416,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"A2","DMSO","0","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",21.08748,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"B2","DMSO","0","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",21.08748,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"F2","DMSO","0","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",21.08748,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"C2","EtOH:DMSO","0","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",21.341863,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"D2","H2O","0","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",18.0039625,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20211103,"MW507214B",9,"E2","EtOH","0","uM","median_at_DIV9_in_corresponding_wells_of_20211103_MW502622B,20211103_MW502622D",13.428412,"1","DIV9 estimated as median from corresponding wells of 20211103_MW502622B,20211103_MW502622D;"
20220209,"MW89-4613",0,"A1","Thiamethoxam","0.03","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.719302,"1",""
20220209,"MW89-4613",0,"A2","DMSO","0","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",18.036799,"1",""
20220209,"MW89-4613",0,"A3","Thiamethoxam","0.1","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.413431,"1",""
20220209,"MW89-4613",0,"A4","Thiamethoxam","0.3","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",16.574376,"1",""
20220209,"MW89-4613",0,"A5","Thiamethoxam","1","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",18.466367,"1",""
20220209,"MW89-4613",0,"A6","Thiamethoxam","3","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.548355,"1",""
20220209,"MW89-4613",0,"A7","Thiamethoxam","10","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",19.113831,"1",""
20220209,"MW89-4613",0,"A8","Thiamethoxam","30","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.449154,"1",""
20220209,"MW89-4613",0,"B1","Tributyltin Chloride","1e-04","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.448428,"1",""
20220209,"MW89-4613",0,"B2","DMSO","0","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",19.307014,"1",""
20220209,"MW89-4613",0,"B3","Tributyltin Chloride","3e-04","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.314233,"1",""
20220209,"MW89-4613",0,"B4","Tributyltin Chloride","0.001","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.921127,"1",""
20220209,"MW89-4613",0,"B5","Tributyltin Chloride","0.003","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",16.871732,"1",""
20220209,"MW89-4613",0,"B6","Tributyltin Chloride","0.01","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.774419,"1",""
20220209,"MW89-4613",0,"B7","Tributyltin Chloride","0.03","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",15.072895,"1",""
20220209,"MW89-4613",0,"B8","Tributyltin Chloride","0.1","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",16.292868,"1",""
20220209,"MW89-4613",0,"C1","Deltamethrin","0.03","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",16.000058,"1",""
20220209,"MW89-4613",0,"C2","EtOH:DMSO","0","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.878256,"1",""
20220209,"MW89-4613",0,"C3","Deltamethrin","0.1","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",18.223918,"1",""
20220209,"MW89-4613",0,"C4","Deltamethrin","0.3","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",18.004009,"1",""
20220209,"MW89-4613",0,"C5","Deltamethrin","1","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",15.855824,"1",""
20220209,"MW89-4613",0,"C6","Deltamethrin","3","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",19.306842,"1",""
20220209,"MW89-4613",0,"C7","Deltamethrin","10","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",14.40863,"1",""
20220209,"MW89-4613",0,"C8","Deltamethrin","30","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",15.982135,"1",""
20220209,"MW89-4613",0,"D1","Glyphosate","0.03","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",16.971752,"1",""
20220209,"MW89-4613",0,"D2","H2O","0","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",18.602231,"1",""
20220209,"MW89-4613",0,"D3","Glyphosate","0.1","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.565313,"1",""
20220209,"MW89-4613",0,"D4","Glyphosate","0.3","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.152271,"1",""
20220209,"MW89-4613",0,"D5","Glyphosate","1","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.6831,"1",""
20220209,"MW89-4613",0,"D6","Glyphosate","3","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",16.471551,"1",""
20220209,"MW89-4613",0,"D7","Glyphosate","10","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",18.558079,"1",""
20220209,"MW89-4613",0,"D8","Glyphosate","30","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",14.342673,"1",""
20220209,"MW89-4613",0,"E1","Lindane","0.03","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.148615,"1",""
20220209,"MW89-4613",0,"E2","EtOH","0","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",18.511863,"1",""
20220209,"MW89-4613",0,"E3","Lindane","0.1","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.949151,"1",""
20220209,"MW89-4613",0,"E4","Lindane","0.3","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",16.476323,"1",""
20220209,"MW89-4613",0,"E5","Lindane","1","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",16.82231,"1",""
20220209,"MW89-4613",0,"E6","Lindane","3","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",16.945209,"1",""
20220209,"MW89-4613",0,"E7","Lindane","10","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.05555,"1",""
20220209,"MW89-4613",0,"E8","Lindane","30","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",16.902859,"1",""
20220209,"MW89-4613",0,"F1","Rotenone","3e-05","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",14.142131,"1",""
20220209,"MW89-4613",0,"F2","DMSO","0","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",12.740105,"1",""
20220209,"MW89-4613",0,"F3","Rotenone","1e-04","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",14.278108,"1",""
20220209,"MW89-4613",0,"F4","Rotenone","3e-04","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",11.984508,"1",""
20220209,"MW89-4613",0,"F5","Rotenone","0.001","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",16.505622,"1",""
20220209,"MW89-4613",0,"F6","Rotenone","0.003","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",15.958891,"1",""
20220209,"MW89-4613",0,"F7","Rotenone","0.01","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",15.801338,"1",""
20220209,"MW89-4613",0,"F8","Rotenone","0.03","uM","iNFA_20220209_MW89-4613_00_(000)_Compiler.csv",17.130401,"1",""
20220209,"MW89-4613",2,"A1","Thiamethoxam","0.03","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",22.481958,"1",""
20220209,"MW89-4613",2,"A2","DMSO","0","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",22.433845,"1",""
20220209,"MW89-4613",2,"A3","Thiamethoxam","0.1","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",22.672875,"1",""
20220209,"MW89-4613",2,"A4","Thiamethoxam","0.3","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",19.781512,"1",""
20220209,"MW89-4613",2,"A5","Thiamethoxam","1","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",20.065392,"1",""
20220209,"MW89-4613",2,"A6","Thiamethoxam","3","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",21.09277,"1",""
20220209,"MW89-4613",2,"A7","Thiamethoxam","10","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",18.265178,"1",""
20220209,"MW89-4613",2,"A8","Thiamethoxam","30","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",22.869112,"1",""
20220209,"MW89-4613",2,"B1","Tributyltin Chloride","1e-04","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",22.475485,"1",""
20220209,"MW89-4613",2,"B2","DMSO","0","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",21.964548,"1",""
20220209,"MW89-4613",2,"B3","Tributyltin Chloride","3e-04","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",20.462386,"1",""
20220209,"MW89-4613",2,"B4","Tributyltin Chloride","0.001","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",21.542225,"1",""
20220209,"MW89-4613",2,"B5","Tributyltin Chloride","0.003","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",21.90434,"1",""
20220209,"MW89-4613",2,"B6","Tributyltin Chloride","0.01","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",22.2492,"1",""
20220209,"MW89-4613",2,"B7","Tributyltin Chloride","0.03","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",22.75126,"1",""
20220209,"MW89-4613",2,"B8","Tributyltin Chloride","0.1","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",9.092829,"1",""
20220209,"MW89-4613",2,"C1","Deltamethrin","0.03","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",18.828888,"1",""
20220209,"MW89-4613",2,"C2","EtOH:DMSO","0","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",19.656754,"1",""
20220209,"MW89-4613",2,"C3","Deltamethrin","0.1","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",21.841915,"1",""
20220209,"MW89-4613",2,"C4","Deltamethrin","0.3","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",22.643124,"1",""
20220209,"MW89-4613",2,"C5","Deltamethrin","1","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",22.184008,"1",""
20220209,"MW89-4613",2,"C6","Deltamethrin","3","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",20.947144,"1",""
20220209,"MW89-4613",2,"C7","Deltamethrin","10","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",19.667709,"1",""
20220209,"MW89-4613",2,"C8","Deltamethrin","30","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",19.292112,"1",""
20220209,"MW89-4613",2,"D1","Glyphosate","0.03","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",18.329939,"1",""
20220209,"MW89-4613",2,"D2","H2O","0","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",18.068297,"1",""
20220209,"MW89-4613",2,"D3","Glyphosate","0.1","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",21.177442,"1",""
20220209,"MW89-4613",2,"D4","Glyphosate","0.3","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",20.271237,"1",""
20220209,"MW89-4613",2,"D5","Glyphosate","1","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",21.770626,"1",""
20220209,"MW89-4613",2,"D6","Glyphosate","3","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",18.541066,"1",""
20220209,"MW89-4613",2,"D7","Glyphosate","10","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",23.834302,"1",""
20220209,"MW89-4613",2,"D8","Glyphosate","30","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",17.301033,"1",""
20220209,"MW89-4613",2,"E1","Lindane","0.03","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",17.555612,"1",""
20220209,"MW89-4613",2,"E2","EtOH","0","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",20.950741,"1",""
20220209,"MW89-4613",2,"E3","Lindane","0.1","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",20.244274,"1",""
20220209,"MW89-4613",2,"E4","Lindane","0.3","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",17.611788,"1",""
20220209,"MW89-4613",2,"E5","Lindane","1","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",16.826198,"1",""
20220209,"MW89-4613",2,"E6","Lindane","3","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",18.294625,"1",""
20220209,"MW89-4613",2,"E7","Lindane","10","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",18.843148,"1",""
20220209,"MW89-4613",2,"E8","Lindane","30","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",17.340692,"1",""
20220209,"MW89-4613",2,"F1","Rotenone","3e-05","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",18.670688,"1",""
20220209,"MW89-4613",2,"F2","DMSO","0","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",15.791891,"1",""
20220209,"MW89-4613",2,"F3","Rotenone","1e-04","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",21.219567,"1",""
20220209,"MW89-4613",2,"F4","Rotenone","3e-04","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",16.933375,"1",""
20220209,"MW89-4613",2,"F5","Rotenone","0.001","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",19.605681,"1",""
20220209,"MW89-4613",2,"F6","Rotenone","0.003","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",19.13495,"1",""
20220209,"MW89-4613",2,"F7","Rotenone","0.01","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",20.300114,"1",""
20220209,"MW89-4613",2,"F8","Rotenone","0.03","uM","iNFA_20220209_MW89-4613_02_(000)_Compiler.csv",21.190567,"1",""
20220209,"MW89-4613",5,"A1","Thiamethoxam","0.03","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",16.888906,"1",""
20220209,"MW89-4613",5,"A2","DMSO","0","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",15.383191,"1",""
20220209,"MW89-4613",5,"A3","Thiamethoxam","0.1","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",20.026634,"1",""
20220209,"MW89-4613",5,"A4","Thiamethoxam","0.3","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",15.47747,"1",""
20220209,"MW89-4613",5,"A5","Thiamethoxam","1","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",18.684147,"1",""
20220209,"MW89-4613",5,"A6","Thiamethoxam","3","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",16.956683,"1",""
20220209,"MW89-4613",5,"A7","Thiamethoxam","10","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",17.531603,"1",""
20220209,"MW89-4613",5,"A8","Thiamethoxam","30","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",19.18503,"1",""
20220209,"MW89-4613",5,"B1","Tributyltin Chloride","1e-04","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",18.588807,"1",""
20220209,"MW89-4613",5,"B2","DMSO","0","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",19.09349,"1",""
20220209,"MW89-4613",5,"B3","Tributyltin Chloride","3e-04","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",19.827309,"1",""
20220209,"MW89-4613",5,"B4","Tributyltin Chloride","0.001","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",19.674841,"1",""
20220209,"MW89-4613",5,"B5","Tributyltin Chloride","0.003","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",21.170396,"1",""
20220209,"MW89-4613",5,"B6","Tributyltin Chloride","0.01","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",19.129711,"1",""
20220209,"MW89-4613",5,"B7","Tributyltin Chloride","0.03","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",20.006646,"1",""
20220209,"MW89-4613",5,"B8","Tributyltin Chloride","0.1","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",7.529889,"1",""
20220209,"MW89-4613",5,"C1","Deltamethrin","0.03","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",18.876998,"1",""
20220209,"MW89-4613",5,"C2","EtOH:DMSO","0","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",16.853331,"1",""
20220209,"MW89-4613",5,"C3","Deltamethrin","0.1","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",19.006933,"1",""
20220209,"MW89-4613",5,"C4","Deltamethrin","0.3","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",20.957925,"1",""
20220209,"MW89-4613",5,"C5","Deltamethrin","1","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",18.631811,"1",""
20220209,"MW89-4613",5,"C6","Deltamethrin","3","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",19.77277,"1",""
20220209,"MW89-4613",5,"C7","Deltamethrin","10","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",20.985852,"1",""
20220209,"MW89-4613",5,"C8","Deltamethrin","30","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",21.760921,"1",""
20220209,"MW89-4613",5,"D1","Glyphosate","0.03","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",13.919288,"1",""
20220209,"MW89-4613",5,"D2","H2O","0","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",17.649196,"1",""
20220209,"MW89-4613",5,"D3","Glyphosate","0.1","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",20.382925,"1",""
20220209,"MW89-4613",5,"D4","Glyphosate","0.3","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",17.327651,"1",""
20220209,"MW89-4613",5,"D5","Glyphosate","1","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",19.744142,"1",""
20220209,"MW89-4613",5,"D6","Glyphosate","3","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",19.486282,"1",""
20220209,"MW89-4613",5,"D7","Glyphosate","10","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",17.314686,"1",""
20220209,"MW89-4613",5,"D8","Glyphosate","30","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",13.466263,"1",""
20220209,"MW89-4613",5,"E1","Lindane","0.03","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",14.773058,"1",""
20220209,"MW89-4613",5,"E2","EtOH","0","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",17.286704,"1",""
20220209,"MW89-4613",5,"E3","Lindane","0.1","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",16.42964,"1",""
20220209,"MW89-4613",5,"E4","Lindane","0.3","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",17.749011,"1",""
20220209,"MW89-4613",5,"E5","Lindane","1","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",16.477185,"1",""
20220209,"MW89-4613",5,"E6","Lindane","3","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",17.699478,"1",""
20220209,"MW89-4613",5,"E7","Lindane","10","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",17.323865,"1",""
20220209,"MW89-4613",5,"E8","Lindane","30","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",15.333191,"1",""
20220209,"MW89-4613",5,"F1","Rotenone","3e-05","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",15.817307,"1",""
20220209,"MW89-4613",5,"F2","DMSO","0","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",17.848087,"1",""
20220209,"MW89-4613",5,"F3","Rotenone","1e-04","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",15.825071,"1",""
20220209,"MW89-4613",5,"F4","Rotenone","3e-04","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",16.555453,"1",""
20220209,"MW89-4613",5,"F5","Rotenone","0.001","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",18.672453,"1",""
20220209,"MW89-4613",5,"F6","Rotenone","0.003","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",15.520396,"1",""
20220209,"MW89-4613",5,"F7","Rotenone","0.01","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",20.080638,"1",""
20220209,"MW89-4613",5,"F8","Rotenone","0.03","uM","iNFA_20220209_MW89-4613_05_(000)_Compiler.csv",21.021938,"1",""
20220209,"MW89-4613",7,"A1","Thiamethoxam","0.03","uM","iNFA_20220209_MW89-4613_07_(000)_Compiler.csv",14.170702,"1",""
20220209,"MW89-4613",7,"A2","DMSO","0","uM","iNFA_20220209_MW89-4613_07_(000)_Compiler.csv",16.586016,"1",""
20220209,"MW89-4613",7,"A3","Thiamethoxam","0.1","uM","iNFA_20220209_MW89-4613_07_(000)_Compiler.csv",20.10244,"1",""
20220209,"MW89-4613",7,"A4","Thiamethoxam","0.3","uM","iNFA_20220209_MW89-4613_07_(000)_Compiler.csv",17.401522,"1",""
20220209,"MW89-4613",7,"A5","Thiamethoxam","1","uM","iNFA_20220209_MW89-4613_07_(000)_Compiler.csv",17.350676,"1",""
20220209,"MW89-4613",7,"A6","Thiamethoxam","3","uM","iNFA_20220209_MW89-4613_07_(000)_Compiler.csv",16.949444,"1",""
20220209,"MW89-4613",7,"A7","Thiamethoxam","10","uM","iNFA_20220209_MW89-4613_07_(000)_Compiler.csv",17.158085,"1",""
