"date","Plate.SN","well","DIV","treatment","dose","units","file.name","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","mi","wllq_by_well","wllq_notes_by_well"
"20220209","MW89-4613","E7",9,"Lindane","10","uM","iNFA_20220209_MW89-4613_09(000)(000).h5",0.525656505453661,0.68,0.00923309713307478,88.4751666666667,0.35225,89.27375,12,12,10,15.4,0.249093253968254,29.4299982779404,92.5666666666667,0.0184673347838459,170.9,0.570075945580382,0.00940223789846568,1,""
"20220209","MW89-4613","E8",12,"Lindane","30","uM","iNFA_20220209_MW89-4613_12(000)(000).h5",1.11873531576493,1.74,0.0105535457949298,96.4521666666667,0.357666666666667,33.8364166666667,12,12,26,12.3846153846154,0.242074938949939,27.8517660683266,30.488,0.0679104376651607,129.5,0.588065706185025,0.01909630337677,1,""
"20220209","MW89-4613","E8",5,"Lindane","30","uM","iNFA_20220209_MW89-4613_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4613","E8",7,"Lindane","30","uM","iNFA_20220209_MW89-4613_07(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4613","E8",9,"Lindane","30","uM","iNFA_20220209_MW89-4613_09(000)(000).h5",0.255578640793919,0.402857142857143,0.0253394117647065,97.987,0.345,93.332,7,1,5,12,0.296738095238095,31.0526315789474,199.1625,0.0802199711055317,106.2,0.510790655167993,0,1,""
"20220209","MW89-4613","F1",12,"Rotenone","3e-05","uM","iNFA_20220209_MW89-4613_12(000)(000).h5",1.69500633030707,1.644,0.0144820725990082,93.3701,0.8224,40.7156,10,10,24,11.0833333333333,0.282204861111111,15.6321538360913,36.7630434782609,0.0388735564443053,99.5833333333333,0.582811342310411,0.0220264985614828,1,""
"20220209","MW89-4613","F1",5,"Rotenone","3e-05","uM","iNFA_20220209_MW89-4613_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4613","F1",7,"Rotenone","3e-05","uM","iNFA_20220209_MW89-4613_07(000)(000).h5",0.195888112627829,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00189749144435722,0,1,""
"20220209","MW89-4613","F1",9,"Rotenone","3e-05","uM","iNFA_20220209_MW89-4613_09(000)(000).h5",0.249487376361805,0.36,NA,0,NA,NA,10,0,5,13.6,0.303722222222222,24.8923341946598,181.6125,0.0118183753923107,115.6,0.572431977205595,0.00575619163853782,1,""
"20220209","MW89-4613","F2",12,"DMSO","0","uM","iNFA_20220209_MW89-4613_12(000)(000).h5",2.09540459118298,2.325,0.016392204039607,90.4018181818182,0.605363636363636,23.5046363636364,12,11,62,10.8387096774194,0.284464125704045,25.8264097578222,13.6975409836066,0.0707070565221975,94.258064516129,0.467893848759613,0.0321111898883072,1,""
"20220209","MW89-4613","F2",5,"DMSO","0","uM","iNFA_20220209_MW89-4613_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4613","F2",7,"DMSO","0","uM","iNFA_20220209_MW89-4613_07(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4613","F2",9,"DMSO","0","uM","iNFA_20220209_MW89-4613_09(000)(000).h5",0.546623390422339,0.605454545454545,0.0105867620356473,86.7855454545455,0.392454545454545,90.8162727272727,11,11,9,14,0.29213303671637,24.3287078752928,92.13125,0.0511659460185844,150,0.524078822751375,0.00933950304761296,1,""
"20220209","MW89-4613","F3",12,"Rotenone","1e-04","uM","iNFA_20220209_MW89-4613_12(000)(000).h5",2.12543029051265,2.07,0.0184066643483458,91.5864285714286,0.786428571428571,30.5924285714286,8,7,63,7.01587301587302,0.297929894179894,24.431075071933,13.775,0.1053334909298,59.3015873015873,0.491502763209699,0.0317242461764256,1,""
"20220209","MW89-4613","F3",5,"Rotenone","1e-04","uM","iNFA_20220209_MW89-4613_05(000)(000).h5",0.867232745140981,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4613","F3",7,"Rotenone","1e-04","uM","iNFA_20220209_MW89-4613_07(000)(000).h5",0.743762677633789,0.21,0.147545333333334,3.37,0.681,57.136,4,1,0,NA,NA,0,NA,NA,NA,0.00111819911147759,0,1,""
"20220209","MW89-4613","F3",9,"Rotenone","1e-04","uM","iNFA_20220209_MW89-4613_09(000)(000).h5",1.0629097393192,0.96,0.0145000963784476,73.4615,0.477375,66.171,8,8,13,9.84615384615385,0.291121794871795,15.7670454545455,71.6916666666667,0.100678090722261,93.9230769230769,0.379034824374731,0.00910695607196245,1,""
"20220209","MW89-4613","F4",12,"Rotenone","3e-04","uM","iNFA_20220209_MW89-4613_12(000)(000).h5",2.6372572577898,2.165,0.0158190793077248,92.6205,0.8375,27.6593333333333,12,12,40,12.025,0.337380456349206,14.5686295164858,22.4987179487179,0.0718973030006443,103.725,0.553980213053893,0.0324237819184755,1,""
"20220209","MW89-4613","F4",5,"Rotenone","3e-04","uM","iNFA_20220209_MW89-4613_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4613","F4",7,"Rotenone","3e-04","uM","iNFA_20220209_MW89-4613_07(000)(000).h5",0.243747140144856,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00243976199055667,0,1,""
"20220209","MW89-4613","F4",9,"Rotenone","3e-04","uM","iNFA_20220209_MW89-4613_09(000)(000).h5",0.699143562495374,0.865,0.0253592695256811,66.9193333333333,0.654,46.3966666666667,12,3,12,11.3333333333333,0.254149305555556,14.9306930693069,67.3636363636364,0.141799133006635,94.25,0.419600455682736,0.00966884237404178,1,""
"20220209","MW89-4613","F5",12,"Rotenone","0.001","uM","iNFA_20220209_MW89-4613_12(000)(000).h5",2.3561191926987,2.28923076923077,0.0137816526138338,86.1358461538462,0.669307692307692,26.5687692307692,13,13,42,13.5952380952381,0.304009783206212,19.3266652170762,20.7865853658537,0.0509192374549665,126.97619047619,0.531970494175929,0.0278618819971417,1,""
"20220209","MW89-4613","F5",5,"Rotenone","0.001","uM","iNFA_20220209_MW89-4613_05(000)(000).h5",0.0957407138409812,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4613","F5",7,"Rotenone","0.001","uM","iNFA_20220209_MW89-4613_07(000)(000).h5",1.43688382615072,1.02,0.147985200000001,10.481,1.021,29.885,2,1,2,12,0.125694444444445,4.81301939058172,682.55,0.0147313912747199,69.5,0.0120447170786127,0.000106085848910212,1,""
"20220209","MW89-4613","F5",9,"Rotenone","0.001","uM","iNFA_20220209_MW89-4613_09(000)(000).h5",0.891570753201781,0.669230769230769,0.0128750722396741,80.0456153846154,0.668230769230769,95.7105384615385,13,13,11,12.2727272727273,0.349301948051948,14.6968534151957,79.645,0.142813257373583,139.272727272727,0.471097899038647,0.0118626749723823,1,""
"20220209","MW89-4613","F6",12,"Rotenone","0.003","uM","iNFA_20220209_MW89-4613_12(000)(000).h5",2.79591157029722,3.11,0.00984808505395669,93.4979166666667,0.456416666666667,18.4220833333333,12,12,53,12.377358490566,0.295657008086253,18.9203510514986,16.5,0.0252764209050645,107.792452830189,0.671375872243275,0.0409066632343566,1,""
"20220209","MW89-4613","F6",5,"Rotenone","0.003","uM","iNFA_20220209_MW89-4613_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4613","F6",7,"Rotenone","0.003","uM","iNFA_20220209_MW89-4613_07(000)(000).h5",0.573937329991007,0.1,NA,0,NA,NA,3,0,2,13.5,0.0981944444444444,7.36607142857143,380.55,0.0131600428720834,66,0.0115891281402302,5.70453675233229e-06,1,""
"20220209","MW89-4613","F6",9,"Rotenone","0.003","uM","iNFA_20220209_MW89-4613_09(000)(000).h5",0.643222353981229,0.632307692307692,0.0119191235159144,82.2393846153846,0.545846153846154,91.4050769230769,13,13,10,12.8,0.385223214285714,17.6932286816549,84.1222222222222,0.118612077987385,133,0.494503496739927,0.00970896832377497,1,""
"20220209","MW89-4613","F7",12,"Rotenone","0.01","uM","iNFA_20220209_MW89-4613_12(000)(000).h5",2.72351627302456,2.912,0.0138430099867459,92.1549333333333,0.565933333333333,21.2428,15,15,56,15.0178571428571,0.265479620825603,29.8375023816653,15.6263636363636,0.0258891783532481,195.75,0.627815098032602,0.0432128399628553,1,""
"20220209","MW89-4613","F7",5,"Rotenone","0.01","uM","iNFA_20220209_MW89-4613_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4613","F7",7,"Rotenone","0.01","uM","iNFA_20220209_MW89-4613_07(000)(000).h5",0.241242888705011,0.18,NA,0,NA,NA,4,0,3,10,0.19375,11.03515625,266.6,0.01875,37.6666666666667,0.163745679559644,0,1,""
"20220209","MW89-4613","F7",9,"Rotenone","0.01","uM","iNFA_20220209_MW89-4613_09(000)(000).h5",0.919733216995166,0.625714285714286,0.0161789777857566,54.4138,0.651,73.1494,14,5,8,14.875,0.38897490530303,13.2677708764665,96.9571428571429,0.114661108911287,192.25,0.411481899134926,0.0112017384712799,1,""
"20220209","MW89-4613","F8",12,"Rotenone","0.03","uM","iNFA_20220209_MW89-4613_12(000)(000).h5",1.10786181148094,0.9,0.0168317357279996,78.5908888888889,0.568555555555556,71.9927777777778,9,9,9,10.7777777777778,0.321875,10.9818262411348,83.90625,0.0199268676911531,110.111111111111,0.394214453095619,0.00983868559860511,1,""
"20220209","MW89-4613","F8",5,"Rotenone","0.03","uM","iNFA_20220209_MW89-4613_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4613","F8",7,"Rotenone","0.03","uM","iNFA_20220209_MW89-4613_07(000)(000).h5",0.466347268131025,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4613","F8",9,"Rotenone","0.03","uM","iNFA_20220209_MW89-4613_09(000)(000).h5",0.448097585835013,0.03,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.000944404049418344,0,1,""
"20220209","MW89-4615","A1",12,"Deltamethrin","0.03","uM","iNFA_20220209_MW89-4615_12(000)(000).h5",2.92538711926851,3.32571428571429,0.012961136542502,91.4514285714286,0.505285714285714,17.7944285714286,7,7,64,8,0.291432291666667,27.0592055417253,13.918253968254,0.0473457112583504,78.125,0.597926430218106,0.0357933677700036,1,""
"20220209","MW89-4615","A1",5,"Deltamethrin","0.03","uM","iNFA_20220209_MW89-4615_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","A1",7,"Deltamethrin","0.03","uM","iNFA_20220209_MW89-4615_07(000)(000).h5",0.136365486005923,0.06,NA,0,NA,NA,4,0,1,6,0.195,7.14285714285714,NA,NA,36,0.0460242534294695,0,1,""
"20220209","MW89-4615","A1",9,"Deltamethrin","0.03","uM","iNFA_20220209_MW89-4615_09(000)(000).h5",0.203010528023475,0.252,0.0310061375661378,59.403,0.586,79.26,5,1,2,8.5,0.322083333333333,15.8064516129032,341.35,0.0630503546558005,73.5,0.503026759393755,0,1,""
"20220209","MW89-4615","A2",12,"EtOH:DMSO","0","uM","iNFA_20220209_MW89-4615_12(000)(000).h5",2.59456158850832,2.84571428571429,0.0175264373006845,91.8953076923077,0.707769230769231,20.5335384615385,14,13,70,13.2857142857143,0.303214981447124,26.8714483182307,12.7210144927536,0.0271885820405702,124.971428571429,0.509898050586392,0.0369417196146857,1,""
"20220209","MW89-4615","A2",5,"EtOH:DMSO","0","uM","iNFA_20220209_MW89-4615_05(000)(000).h5",0.212644032375689,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","A2",7,"EtOH:DMSO","0","uM","iNFA_20220209_MW89-4615_07(000)(000).h5",0.520252455404192,0.024,NA,0,NA,NA,5,0,0,NA,NA,0,NA,NA,NA,-0.00135741602714367,6.98462063387223e-06,1,""
"20220209","MW89-4615","A2",9,"EtOH:DMSO","0","uM","iNFA_20220209_MW89-4615_09(000)(000).h5",0.749260989816209,0.6,0.0156132525230643,87.7701111111111,0.682222222222222,99.7097777777778,11,9,8,12.875,0.321428571428571,9.74311193930521,115.85,0.0578350315381246,91.5,0.411694604399729,0.00934007977965827,1,""
"20220209","MW89-4615","A3",12,"Deltamethrin","0.1","uM","iNFA_20220209_MW89-4615_12(000)(000).h5",1.33379035234648,2.024,0.0154722671289604,92.7796666666667,0.5095,24.1459166666667,15,12,58,12.3275862068966,0.207002257799672,33.3407671721677,15.3631578947368,0.0295861229105644,103.103448275862,0.442094264106163,0.0222320627914498,1,""
"20220209","MW89-4615","A3",5,"Deltamethrin","0.1","uM","iNFA_20220209_MW89-4615_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","A3",7,"Deltamethrin","0.1","uM","iNFA_20220209_MW89-4615_07(000)(000).h5",1.5040174257504,2.02,0.124356539137224,18.8135,0.6175,44.218,3,2,2,11,0.135714285714286,2.92037417294091,472.4,0.0202030508910442,64,0.00878479395466097,3.29034795173988e-07,1,""
"20220209","MW89-4615","A3",9,"Deltamethrin","0.1","uM","iNFA_20220209_MW89-4615_09(000)(000).h5",0.840863218889769,1.015,0.0492730480626872,46.1583333333333,0.768,45.199,12,3,8,14.25,0.298831845238095,11.6932837453511,104.292857142857,0.0665660584348232,133.625,0.343945787317789,0.00577315443616909,1,""
"20220209","MW89-4615","A4",12,"Deltamethrin","0.3","uM","iNFA_20220209_MW89-4615_12(000)(000).h5",1.90591954174323,2.63,0.0143053563972986,95.8483333333333,0.557166666666667,22.3553333333333,6,6,43,6.18604651162791,0.296434108527132,21.0115973102037,20.6369047619048,0.0752482280156191,50.1395348837209,0.580352200979757,0.021271024107309,1,""
"20220209","MW89-4615","A4",5,"Deltamethrin","0.3","uM","iNFA_20220209_MW89-4615_05(000)(000).h5",0.45980097052963,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","A4",7,"Deltamethrin","0.3","uM","iNFA_20220209_MW89-4615_07(000)(000).h5",0.427966392345786,0.82,0.0411033917029024,48.3435,0.304,36.8105,6,2,6,7.33333333333333,0.163055555555556,8.16925010473398,135.13,0.0228744560752982,32.5,0.0610860767085074,0.000777691100918072,1,""
"20220209","MW89-4615","A4",9,"Deltamethrin","0.3","uM","iNFA_20220209_MW89-4615_09(000)(000).h5",0.743926248867583,2.08,0.0945517717717719,57.951,0.728,4.371,6,1,4,8.25,0.2903125,7.32779677576942,120.016666666667,0.112210210612674,75,0.346210901161319,0.00277499168867185,1,""
"20220209","MW89-4615","A5",12,"Deltamethrin","1","uM","iNFA_20220209_MW89-4615_12(000)(000).h5",1.41940703270736,4.236,0.0113791526987632,93.9320833333333,0.19275,12.8253333333333,15,12,64,14.15625,0.183649539479618,37.134472277539,13.4230158730159,0.0222906912158899,110.71875,0.416692315655419,0.0182322824660122,1,""
"20220209","MW89-4615","A5",5,"Deltamethrin","1","uM","iNFA_20220209_MW89-4615_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","A5",7,"Deltamethrin","1","uM","iNFA_20220209_MW89-4615_07(000)(000).h5",0.226327665526395,0.624,0.0337035828166803,52.001,0.2008,56.0942,10,5,4,6,0.198958333333333,2.36878773803994,155.983333333333,0.0536163281859933,12.75,0.0471993332873425,1.51261308389168e-05,1,""
"20220209","MW89-4615","A5",9,"Deltamethrin","1","uM","iNFA_20220209_MW89-4615_09(000)(000).h5",0.847362824159456,2.265,0.0271975344127793,83.1836666666667,0.432166666666667,43.7046666666667,12,6,5,13.6,0.349583333333333,6.2411502015031,161.3125,0.0514292259107385,114.6,0.258755847351519,0.00314280525507513,1,""
"20220209","MW89-4615","A6",12,"Deltamethrin","3","uM","iNFA_20220209_MW89-4615_12(000)(000).h5",0.256626887267602,0.615,0.0120211531120201,54.7927142857143,0.111857142857143,58.3128571428571,12,7,23,13.6086956521739,0.090740630142804,48.0415944540728,38.6522727272727,0.0157131946222938,60.2608695652174,0.425831922244273,0,1,""
"20220209","MW89-4615","A6",5,"Deltamethrin","3","uM","iNFA_20220209_MW89-4615_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","A6",7,"Deltamethrin","3","uM","iNFA_20220209_MW89-4615_07(000)(000).h5",0.225819509659433,0.566666666666667,0.0360805141880355,47.9686666666667,0.181333333333333,44.6506666666667,9,3,0,NA,NA,0,NA,NA,NA,0.0266211230076907,0,1,""
"20220209","MW89-4615","A6",9,"Deltamethrin","3","uM","iNFA_20220209_MW89-4615_09(000)(000).h5",0.330763585724307,0.797142857142857,0.0225003680557509,56.1485,0.22125,55.02275,7,4,9,8.11111111111111,0.133181216931217,9.86547085201794,92.98125,0.0210714939615761,24.4444444444444,0.0968350874599271,0.000556998010392752,1,""
"20220209","MW89-4615","A7",12,"Deltamethrin","10","uM","iNFA_20220209_MW89-4615_12(000)(000).h5",0.177407282937168,0,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,-0.00177331533470695,0,1,""
"20220209","MW89-4615","A7",5,"Deltamethrin","10","uM","iNFA_20220209_MW89-4615_05(000)(000).h5",0.166626824671351,0,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,0.000469392568365361,0,1,""
"20220209","MW89-4615","A7",7,"Deltamethrin","10","uM","iNFA_20220209_MW89-4615_07(000)(000).h5",0.124931978999291,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","A7",9,"Deltamethrin","10","uM","iNFA_20220209_MW89-4615_09(000)(000).h5",0.16490427084234,0.015,NA,0,NA,NA,12,0,0,NA,NA,0,NA,NA,NA,0.000816886657501565,0,1,""
"20220209","MW89-4615","A8",12,"Deltamethrin","30","uM","iNFA_20220209_MW89-4615_12(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","A8",5,"Deltamethrin","30","uM","iNFA_20220209_MW89-4615_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","A8",7,"Deltamethrin","30","uM","iNFA_20220209_MW89-4615_07(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","A8",9,"Deltamethrin","30","uM","iNFA_20220209_MW89-4615_09(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","B1",12,"Thiamethoxam","0.03","uM","iNFA_20220209_MW89-4615_12(000)(000).h5",2.84342591092503,3.14,0.0139488544866059,88.7936666666667,0.6512,18.9054666666667,15,15,49,15.2448979591837,0.285914207674412,18.8955387711366,17.59375,0.0709499911203027,147.551020408163,0.509630244934248,0.032533461634412,1,""
"20220209","MW89-4615","B1",5,"Thiamethoxam","0.03","uM","iNFA_20220209_MW89-4615_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","B1",7,"Thiamethoxam","0.03","uM","iNFA_20220209_MW89-4615_07(000)(000).h5",0.679937338085429,0.133333333333333,NA,0,NA,NA,9,0,2,13,0.129707792207792,2.01139195443218,315.25,0.00344370185642781,56.5,0.0138089436558161,9.37427491763954e-05,1,""
"20220209","MW89-4615","B1",9,"Thiamethoxam","0.03","uM","iNFA_20220209_MW89-4615_09(000)(000).h5",0.924652415966418,0.844,0.0156438707588468,67.9238666666667,0.4168,81.8429333333333,15,15,10,15.3,0.30715376984127,11.3966749658662,93.3388888888889,0.0299214069724646,141.9,0.329805543407179,0.0072394051043666,1,""
"20220209","MW89-4615","B2",12,"DMSO","0","uM","iNFA_20220209_MW89-4615_12(000)(000).h5",2.55354910522015,3.22,0.0108272440662137,90.9595,0.44775,15.0560833333333,15,12,59,14.5423728813559,0.299070272947392,26.0476079618205,14.2603448275862,0.0723903056931767,151.71186440678,0.459135795547886,0.0363236213082273,1,""
"20220209","MW89-4615","B2",5,"DMSO","0","uM","iNFA_20220209_MW89-4615_05(000)(000).h5",0.293916358885768,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","B2",7,"DMSO","0","uM","iNFA_20220209_MW89-4615_07(000)(000).h5",0.446287045110293,0.229090909090909,NA,0,NA,NA,11,0,4,14,0.174517045454546,9.9799509913121,235.183333333333,0.0473140821987629,112,0.154281997237523,0.00042739727072845,1,""
"20220209","MW89-4615","B2",9,"DMSO","0","uM","iNFA_20220209_MW89-4615_09(000)(000).h5",0.533869618151745,0.428571428571429,NA,0,NA,NA,14,0,5,15.8,0.272916666666667,13.4438851051229,151.5625,0.0307286762358856,181.6,0.451582278726362,0.00798996342217389,1,""
"20220209","MW89-4615","B3",12,"Thiamethoxam","0.1","uM","iNFA_20220209_MW89-4615_12(000)(000).h5",2.35769444024171,4.736,0.0152294889391392,89.0594,0.382733333333333,14.5576,15,15,62,14.4677419354839,0.311893022971652,21.6189785166724,14.0811475409836,0.0674625407595682,110.532258064516,0.468010758585866,0.0252030810306471,1,""
"20220209","MW89-4615","B3",5,"Thiamethoxam","0.1","uM","iNFA_20220209_MW89-4615_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","B3",7,"Thiamethoxam","0.1","uM","iNFA_20220209_MW89-4615_07(000)(000).h5",0.393263064845983,0.253333333333333,NA,0,NA,NA,9,0,4,15.25,0.123524305555556,9.81904479382972,172.966666666667,0.00934337515764061,82.75,0.15015230946026,0.000180810609492377,1,""
"20220209","MW89-4615","B3",9,"Thiamethoxam","0.1","uM","iNFA_20220209_MW89-4615_09(000)(000).h5",0.771038887992562,0.628,0.0221515228309005,55.085,0.771666666666667,65.078,15,3,9,15.7777777777778,0.267983906525573,12.7052722558341,104.84375,0.0346401481019492,147,0.340144276832461,0.00740825630630499,1,""
"20220209","MW89-4615","B4",12,"Thiamethoxam","0.3","uM","iNFA_20220209_MW89-4615_12(000)(000).h5",2.30562521673814,2.684,0.0126996756602848,87.8600769230769,0.579461538461538,20.5769230769231,15,13,52,15.0384615384615,0.284182310744811,27.6578608247423,16.9156862745098,0.0454467889880217,165.096153846154,0.478473569029118,0.0320044744050612,1,""
"20220209","MW89-4615","B4",5,"Thiamethoxam","0.3","uM","iNFA_20220209_MW89-4615_05(000)(000).h5",7.64850524827738,3.18,0.125526455793859,95.036,16.949,1.802,1,1,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","B4",7,"Thiamethoxam","0.3","uM","iNFA_20220209_MW89-4615_07(000)(000).h5",1.53660249819502,0.730909090909091,0.040622582355103,11.074,0.581,55.8184,11,5,7,15.7142857142857,0.171519274376417,6.03527106466362,110.85,0.0122774867238418,132,0.123791964996681,0.00159020369388633,1,""
"20220209","MW89-4615","B4",9,"Thiamethoxam","0.3","uM","iNFA_20220209_MW89-4615_09(000)(000).h5",1.19207403221249,0.9225,0.0247031776036261,77.2224375,0.8015,74.08225,16,16,11,15.9090909090909,0.315844155844156,12.1100595864003,78.43,0.0183434366350164,188.454545454545,0.384703542909252,0.0139725597296582,1,""
"20220209","MW89-4615","B5",12,"Thiamethoxam","1","uM","iNFA_20220209_MW89-4615_12(000)(000).h5",2.332626828355,3.12,0.0121356819695638,88.6884666666667,0.446533333333333,20.5206666666667,15,15,47,14.9574468085106,0.332384118541034,24.5734876749896,18.8978260869565,0.0502886342516455,163.957446808511,0.516791391429041,0.0300652037015196,1,""
"20220209","MW89-4615","B5",5,"Thiamethoxam","1","uM","iNFA_20220209_MW89-4615_05(000)(000).h5",0.291133060032683,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00211270089663863,0,1,""
"20220209","MW89-4615","B5",7,"Thiamethoxam","1","uM","iNFA_20220209_MW89-4615_07(000)(000).h5",0.504412865209639,0.18,NA,0,NA,NA,10,0,3,16,0.122840585340585,4.8025613660619,305.6,0.00938190398469982,75,0.0992200113658745,0.000304241327449486,1,""
"20220209","MW89-4615","B5",9,"Thiamethoxam","1","uM","iNFA_20220209_MW89-4615_09(000)(000).h5",0.842030494938203,0.694285714285714,0.0186172607014915,77.4842307692308,0.908153846153846,81.9541538461538,14,13,16,15.125,0.275527653769841,21.4325842696629,50.9433333333333,0.0318703520652038,143.0625,0.414377433704695,0.0114532843254595,1,""
"20220209","MW89-4615","B6",12,"Thiamethoxam","3","uM","iNFA_20220209_MW89-4615_12(000)(000).h5",2.36074420904692,3.012,0.0114391046737089,87.4760666666667,0.419933333333333,20.8426,15,15,47,15.1063829787234,0.301677258911301,24.124354290034,18.4369565217391,0.0501502112036549,162.957446808511,0.525290060489336,0.0303953242403602,1,""
"20220209","MW89-4615","B6",5,"Thiamethoxam","3","uM","iNFA_20220209_MW89-4615_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","B6",7,"Thiamethoxam","3","uM","iNFA_20220209_MW89-4615_07(000)(000).h5",0.417803275006558,0.266666666666667,0.0436573493975891,27.786,0.345,38.588,9,1,2,16,0.132626262626263,7.72933939556031,355.3,0.00885669099667965,144.5,0.0429630211411093,0.000193683415863145,1,""
"20220209","MW89-4615","B6",9,"Thiamethoxam","3","uM","iNFA_20220209_MW89-4615_09(000)(000).h5",1.19743620655998,0.93375,0.021913913432888,73.984875,0.8756875,78.76675,16,16,12,14.25,0.280214947089947,7.11253271299796,73.9227272727273,0.0775975184938901,101.916666666667,0.363486424799975,0.0127849360204407,1,""
"20220209","MW89-4615","B7",12,"Thiamethoxam","10","uM","iNFA_20220209_MW89-4615_12(000)(000).h5",3.42150586872218,5.385,0.0103741612903642,93.557875,0.3481875,10.6754375,16,16,82,16,0.277810729243656,23.634436654166,10.6438271604938,0.050108644218405,141.414634146341,0.578184070534127,0.0423481644995084,1,""
"20220209","MW89-4615","B7",5,"Thiamethoxam","10","uM","iNFA_20220209_MW89-4615_05(000)(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20220209","MW89-4615","B7",7,"Thiamethoxam","10","uM","iNFA_20220209_MW89-4615_07(000)(000).h5",0.25655674258783,0.137142857142857,NA,0,NA,NA,7,0,2,16,0.133829365079365,17.4095437860514,327.4,0.0321284628753414,166,0.0829617143340441,0,1,""
"20220209","MW89-4615","B7",9,"Thiamethoxam","10","uM","iNFA_20220209_MW89-4615_09(000)(000).h5",0.960734510363565,0.87375,0.0151797031455349,84.5249375,0.65875,63.8299375,16,16,15,16,0.277933020683021,17.881994781096,56.2357142857143,0.0312691228010084,164.466666666667,0.492546245180348,0.0139246810234705,1,""
